 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.12650207	0.01081576	0.013074129	0.052812744	0.055146176	0.49301478	0.1333755	0.037515547	0.049011435	0.0006331205	0.028098756
p	0.0053652716	0.5933015	0.029364474	0.22598636	0.010522746	0.00012061636	1.9567393e-05	0.0038728442	0.07571616	0.05131708	0.004413468
e	0.16959277	0.12910476	0.15086591	0.11377814	0.040839713	0.062194604	0.03014314	0.0029081362	0.22070724	0.031208677	0.0486569
t	0.042301625	0.7652023	0.14746249	0.040990192	0.00019107017	0.00021241291	5.396603e-05	1.0044479e-05	0.0005372389	0.0002472653	0.0027913947
à	0.011442692	0.021921176	0.03577262	0.01628517	0.016769432	0.07244424	0.07737896	0.0045181834	0.06693172	0.08953583	0.587
c	0.16337737	0.59439987	0.23642378	0.004410541	0.0005271907	8.0798985e-05	6.184845e-06	2.026018e-06	0.0001776687	1.9193729e-05	0.000575435
i	0.35497198	0.19084725	0.09406034	0.06421384	0.014244666	0.00798077	0.0007761819	0.00022853038	0.1453072	0.12443816	0.002931141
a	0.23773846	0.25842816	0.37297645	0.12083717	0.0074645528	0.0006728927	0.000108496526	3.7526483e-05	0.0009105367	0.00019556137	0.00063018815
k	0.006039663	0.17159009	0.36485085	0.3267316	0.031953488	0.0025447519	0.00016847659	0.0017481068	0.024241792	0.0682814	0.0018497678
è	0.098491736	0.08002507	0.047982115	0.023419075	0.011243621	0.026711512	0.016202655	0.0043235477	0.399871	0.20208322	0.08964645
c	0.024666868	0.103191614	0.7866701	0.047714453	0.012578129	0.015129525	0.0008053162	0.0013062705	0.007706225	4.9068254e-05	0.00018243259
c	0.29426703	0.20596449	0.14824834	0.033903845	0.0018260272	0.0005346066	1.256622e-05	1.1175572e-05	0.031322904	0.28240845	0.00150056
i	0.17560391	0.074695095	0.2642088	0.26165056	0.16395079	0.023813944	0.0028205793	0.00075778586	0.03187924	0.00044068592	0.00017861137
