 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.110239424	0.05284911	0.047888655	0.33652595	0.15570392	0.04331864	0.25347427
n	0.018905994	0.023101961	0.24583901	0.69882375	0.013306246	7.917958e-06	1.50996075e-05
a	0.00031262284	0.19748048	0.5968259	0.20513631	0.00012534493	6.366211e-07	0.0001186614
a	0.0189164	0.21229161	0.49465263	0.27398896	0.00013785144	1.2055035e-07	1.2450831e-05
f	0.003478043	0.058447137	0.37078628	0.5656186	0.001018786	9.9193285e-06	0.00064124895
o	0.013136792	0.055335037	0.23849586	0.6609462	0.0061301785	0.02040144	0.005554504
r	0.6466484	0.13654126	0.09393433	0.045324836	0.06884222	0.0075677563	0.001141073
à	0.009352728	0.037563834	0.08485039	0.2884256	0.07690645	0.013519582	0.48938146
s	0.011364629	0.0026035695	0.001981877	0.0017744529	0.9753895	0.0060289176	0.0008571112
o	0.013486138	0.20880319	0.20956127	0.5604464	0.0029541475	0.0019673123	0.0027815332
t	0.2624946	0.4957829	0.16271785	0.054519504	0.020945184	0.0011508821	0.0023891858
o	0.023627313	0.088501394	0.11850296	0.37632662	0.12493909	0.076040044	0.19206262
t	0.009442699	0.46884894	0.33119723	0.18870312	0.0013051619	6.332325e-05	0.00043949558
s	0.019591227	0.0097025	0.013288204	0.036295086	0.074302845	0.27000797	0.57681215
o	0.008769636	0.17030558	0.19664197	0.50676847	0.007976655	0.013054494	0.09648321
m	0.021451855	0.017064875	0.012863376	0.025592225	0.24124938	0.22965732	0.45212096
ì	0.13731457	0.38140428	0.27648017	0.13555965	0.03944615	0.014703491	0.015091705
p	0.00031175636	0.0014129578	0.003991092	0.027296687	0.10389793	0.8031716	0.05991799
à	0.02974458	0.0030725014	0.004179046	0.019611627	0.033675082	0.5724507	0.3372665
s	0.0002737698	6.575428e-05	0.0001460089	0.00069026934	0.016687714	0.92397547	0.05816092
s	0.0073404107	0.056759257	0.12828425	0.49832532	0.151452	0.13473503	0.023103641
i	0.03680586	0.007094583	0.009482033	0.054206777	0.07598061	0.5296386	0.28679156
n	0.0009248538	0.00010480081	0.00014833633	0.0005530365	0.015400087	0.6192118	0.3636571
i	0.24540453	0.16866647	0.04184504	0.010257686	0.3708018	0.03486116	0.12816334
m	0.001759603	0.002229013	0.001255816	0.0021577578	0.025287252	0.1471522	0.8201583
è	0.21756078	0.6796038	0.06106804	0.005423244	0.029244388	0.0039087594	0.0031909668
r	0.0005070219	0.0004226202	0.00067768234	0.0045118565	0.01849011	0.7949256	0.18046515
a	0.032571297	0.013249587	0.039249424	0.11292268	0.3570664	0.4170694	0.027871167
</S>	0.002133024	7.31856e-05	5.9663456e-05	0.00015713261	0.021927025	0.3184249	0.6572251
