 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.29190028	0.00014679381	0.010201285	0.09719191	0.1178391	0.27023023	0.12740442	0.0019842356	0.049468603	0.011013716	0.014806469	0.002010637	0.0011552115	0.0046471073
n	5.3610507e-05	0.02814538	0.08924104	0.86597323	1.132956e-05	9.606006e-06	4.849862e-06	0.006167896	2.0587915e-05	0.0004048762	0.00032613592	0.007115194	0.0019432103	0.00058303785
è	0.0065788133	0.6960003	0.027108274	0.0028228643	0.00015504094	0.00032596244	0.000156449	0.024031116	0.052537605	0.0062938947	0.0058141463	0.025964385	0.0012586444	0.15095252
r	0.0030411012	0.9254227	0.055035863	0.0138829285	8.537641e-06	2.909727e-06	1.1996948e-06	0.0018228075	1.6178035e-05	1.5107944e-05	1.1899121e-05	9.923687e-05	0.000102765276	0.0005367755
t	0.009548745	0.02966438	0.6387342	0.12988009	0.00044742945	0.00032866804	0.00019600349	0.010577655	0.0025340049	0.0043648705	0.004627218	0.102845065	0.059402507	0.0068490603
i	0.015758976	0.89948404	0.032176774	0.006192241	0.00020970388	0.00085275655	0.00033675463	0.010666413	0.0039249123	0.0013640065	0.0017844592	0.016138868	0.0001850466	0.010925027
s	0.16609377	0.63461167	0.17286922	0.019287989	0.00037593953	0.00013825836	0.00012970359	0.004119922	0.00015167429	0.00017922632	0.00028769302	0.0013011206	0.00017779428	0.0002759997
e	0.014850475	0.34623265	0.16961746	0.09615387	0.0019503912	0.003504377	0.001049996	0.01758522	0.03524183	0.024087518	0.016286524	0.08930748	0.08601875	0.09811347
s	0.11855568	0.14227691	0.6390874	0.06452255	0.0029801338	0.0022545853	0.0029613927	0.01739358	0.0018757158	0.000918929	0.0013847726	0.0045288983	0.00066255324	0.0005968902
e	0.0037617662	0.5419387	0.04498912	0.0392695	0.002641347	0.0045760567	0.003394184	0.08508608	0.023429431	0.014654354	0.009138716	0.046173215	0.04030532	0.14064217
t	0.09567709	0.04852051	0.6830909	0.069831334	0.01749112	0.011474354	0.024250597	0.03263544	0.0059836255	0.0016812995	0.0021603985	0.0051390855	0.001363756	0.0007004683
t	0.006075881	0.25775477	0.01636373	0.045004852	0.0032450436	0.016560601	0.017458165	0.045559768	0.059174124	0.021570059	0.018129788	0.041194614	0.082579985	0.36932865
à	0.04045805	0.20080101	0.0046093916	0.0018256787	0.0013303475	0.009880289	0.012902153	0.017256947	0.093166634	0.031932544	0.045678176	0.116273746	0.013281747	0.41060326
a	0.055121448	0.19187374	0.25174767	0.012746422	0.12643689	0.013776945	0.05178803	0.25616944	0.01560921	0.008975565	0.00925776	0.006251343	7.079927e-05	0.00017472851
n	0.052495133	0.008244063	0.123799704	0.39368668	0.038027674	0.08834906	0.16157223	0.02686928	0.029190995	0.031184655	0.0216676	0.008091781	0.015954576	0.00086658896
d	0.015571501	0.10415714	0.012546507	0.0027008178	0.0015063435	0.0017695983	0.0021741474	0.020254172	0.0062408517	0.0066107186	0.008050225	0.043188777	0.34696224	0.42826697
e	0.22413716	0.074844204	0.008397768	0.0025616973	0.0009329522	0.003449365	0.004396609	0.007233043	0.013706542	0.036528163	0.074394464	0.3577221	0.045462698	0.14623323
m	0.028298976	0.3149398	0.09225503	0.021633329	0.066703185	0.025542196	0.07003416	0.26620594	0.070533685	0.017566115	0.011806915	0.011381974	0.0017886381	0.0013100471
i	0.119895965	0.0010120004	0.022826752	0.13329259	0.005982393	0.01392551	0.0019053789	0.0006570734	0.009225575	0.072777495	0.09081992	0.025578614	0.4615633	0.040537503
n	0.04071177	0.057351205	0.09781215	0.013100569	0.07918079	0.047976274	0.15753047	0.11832167	0.3103958	0.028607247	0.021904996	0.016738905	0.006058398	0.0043097762
d	0.0038050958	0.006871096	0.004743505	0.030096367	0.008065992	0.012340139	0.009013943	0.0075114192	0.0026755347	0.010612901	0.014037512	0.033549417	0.6355774	0.22109969
è	0.25681993	0.0842708	0.0054473514	0.0006035131	0.0005933858	0.001401976	0.0029467724	0.0044148928	0.007825422	0.01976757	0.048094604	0.30963984	0.065239765	0.1929342
l	0.0043578786	0.12309916	0.015092977	0.002788905	0.029990692	0.011909364	0.03851564	0.355175	0.10151726	0.059781507	0.053196132	0.195302	0.0062673246	0.0030062078
a	0.080079496	0.00044973203	0.07673641	0.0060003777	0.02002694	0.0196783	0.0095236655	0.001511327	0.2014877	0.15431046	0.14125553	0.024829602	0.23546417	0.028646274
p	0.0237305	0.111437984	0.019481912	0.0024134424	0.013375237	0.016591532	0.037036374	0.04415308	0.57688797	0.06436248	0.049844854	0.021549791	0.007361591	0.011773217
