 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.55838096	0.1040605	0.10587688	0.07246548	0.07512042	0.023375262	0.017611613	0.015788425	0.008423456	0.018896926
d	0.00083369756	0.99419594	0.00027182407	4.4718486e-06	1.0557806e-06	6.982584e-07	0.00011859666	0.0027835553	0.0011483524	0.000641715
r	0.19492039	0.19918041	0.04194959	0.060190696	0.16769217	0.0351896	0.0539947	0.10550931	0.07566224	0.06571094
e	0.34869394	0.12741424	0.37668344	0.10706091	0.011710949	0.0006199083	0.00040854083	0.000112994625	0.0005768939	0.026718238
f	0.22202866	0.6933395	0.016204787	0.0010197653	0.0024754042	3.5240966e-05	0.00021259915	0.0007175697	0.0075074546	0.056458943
f	0.13981988	0.04326139	0.005191906	0.061032098	0.054772798	0.08940345	0.04010747	0.027844837	0.19540504	0.34316114
ì	0.04182905	0.067680925	0.43102258	0.381183	0.04538521	0.020088693	0.004789836	0.0014343248	0.0007145249	0.0058718883
m	0.74492615	0.19442643	0.02519413	0.0022902128	0.026919564	8.800927e-05	0.002788602	0.0009684386	0.00032791035	0.0020705468
m	0.07218563	0.056888692	0.0012077023	0.012676907	0.04194301	0.010271816	0.014229839	0.026353424	0.72576815	0.038474828
u	0.26407963	0.44914666	0.040630028	0.031892683	0.110973775	0.0129733505	0.037884377	0.04071624	0.009090277	0.002612991
f	0.50018203	0.38754827	0.023142833	0.0018839875	0.064643666	0.0004631297	0.003415401	0.0034155475	0.007571952	0.0077331965
ù	0.3215178	0.02816249	2.311285e-05	0.0025385353	0.01129099	0.01425531	0.024877813	0.016898634	0.52959466	0.050840683
e	0.05567222	0.05651919	0.14247753	0.055804316	0.5690479	0.007876859	0.09311951	0.017546399	0.0008167824	0.0011192395
p	0.0033991265	0.015114888	0.08416008	0.031583637	0.07204259	0.041172683	0.05531172	0.09987169	0.5810386	0.01630495
p	0.018580329	0.011169115	2.9506013e-05	0.0014286878	0.022834847	0.006846998	0.030244961	0.02334089	0.8693109	0.016213702
ò	0.3931593	0.06493222	0.03629323	0.06348486	0.16948415	0.022364201	0.082225	0.10400387	0.04382758	0.02022567
r	0.011202277	0.016955439	0.09884975	0.06510578	0.37558338	0.017928693	0.27970234	0.10714257	0.014861433	0.012668361
k	0.022319231	0.01806517	0.0028043422	0.010123841	0.07575386	0.14447312	0.16107069	0.09702353	0.44995648	0.018409751
e	0.37833804	0.07659497	0.018901808	0.020021029	0.10232171	0.07572142	0.22457437	0.09286904	0.009711578	0.00094606786
t	0.01459389	0.020597413	0.044216234	0.07356052	0.56730145	0.10158311	0.11509316	0.033544715	0.012164743	0.017344745
e	0.16050084	0.008844499	2.0291152e-06	0.00013582608	0.009578105	0.0026324284	0.030587025	0.028053937	0.7238824	0.03578301
e	0.0034672031	0.01073925	0.07387613	0.15384294	0.59392166	0.09955935	0.031082846	0.017966568	0.008228774	0.007315334
