 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.0074069155	0.34969646	0.35614073	0.1533154	0.022035128	0.0035028923	0.013828672	0.006845656	0.002287831	0.017308515	0.011250411	0.05638147
M	0.02160582	0.9752661	6.4138534e-05	0.00020287053	0.00014463163	7.1379645e-06	9.79194e-07	5.9600205e-09	2.137583e-05	1.1878209e-06	2.1882182e-05	0.0026639428
à	0.2565158	0.09229278	0.075901225	0.14269495	0.13562113	0.07647787	0.029370874	0.007942628	0.0010888838	0.14474054	0.00033948146	0.037013806
r	0.88186	0.04826987	0.026082093	0.0005274237	0.0018085793	0.00051290233	2.3186963e-06	6.090017e-08	2.2568904e-07	6.119272e-06	8.526966e-05	0.040845156
i	0.59710056	0.18150054	0.03025596	0.025863875	0.073023655	0.055606868	0.0004789677	4.5256027e-05	3.4274017e-05	0.00902734	0.0014909708	0.025571708
k	0.27017698	0.70306075	0.020313328	0.0016902784	0.00075230456	5.6284287e-05	1.5543866e-06	8.5353825e-08	8.6646374e-08	1.0668629e-05	6.385167e-05	0.003873786
a	0.6281531	0.15295179	0.010839118	0.06975175	0.04086775	0.014265784	0.0139026595	0.001683017	0.00223922	0.020001037	0.009954856	0.035389964
j	0.017619243	0.90660113	0.0376091	0.008311513	0.009072744	0.00044124958	2.1281894e-05	6.7399014e-07	9.0812654e-07	7.616878e-05	0.00012390845	0.020122064
u	0.26454005	0.040806632	0.009582621	0.031797413	0.027381802	0.019359274	0.10580333	0.019057617	0.01286084	0.121655725	0.020373786	0.32678092
r	0.040335	0.7193228	0.09657942	0.025060685	0.038153246	0.0026080322	0.00011878326	5.5462706e-06	3.0703468e-06	0.00045784898	0.00037329525	0.07698224
è	0.023217574	0.07102254	0.008926878	0.023623174	0.013439414	0.016574917	0.22117454	0.1623128	0.0020408065	0.04910665	0.006027153	0.40253356
i	0.3076072	0.10226239	0.22509532	0.016884597	0.03127342	0.02358351	0.00017336964	8.38412e-06	2.4972966e-05	0.00086652336	0.0014446195	0.2907757
m	0.05964604	0.57097125	0.034667786	0.09833988	0.054003052	0.0042960076	0.0016284833	4.414253e-05	0.0010928633	0.0015253985	0.03977146	0.13401373
i	0.2769956	0.11387209	0.027150186	0.071160436	0.091556385	0.1230953	0.017811416	0.0017894997	0.005902987	0.054801032	0.20326644	0.012598642
a	0.028379554	0.40580076	0.19159797	0.087539226	0.18647876	0.060169704	0.0020687974	4.371325e-05	6.173493e-05	0.0013121745	0.0019311708	0.03461644
m	0.0019124524	0.06483023	0.023582509	0.08423981	0.49603117	0.23474343	0.004934637	3.8134443e-05	0.002407271	0.009021917	0.0047410475	0.073517494
à	0.2764578	0.05267027	0.020137437	0.060044575	0.06869987	0.096675664	0.06529382	0.009013449	0.013993266	0.20093472	0.05021728	0.0858619
k	0.014024001	0.0040261997	0.04461226	0.03077192	0.08114859	0.80792767	0.0010121184	0.00031503005	0.00019058638	0.011400839	0.000118952055	0.004451676
i	0.19469534	0.03639871	0.021883883	0.049533833	0.028934134	0.042846892	0.040870734	0.0071540037	0.01352082	0.096746325	0.2732934	0.194122
n	0.01614796	0.027452344	0.09172301	0.09771399	0.311458	0.36217627	0.039892826	0.0025343918	0.0021195305	0.0053245067	0.0068523604	0.03660473
a	0.24994895	0.008718407	0.011650468	0.008114594	0.046705764	0.21125212	0.0079586115	0.0038375151	0.0023089806	0.38152558	0.044405974	0.02357306
k	0.005485352	0.042786364	0.11409436	0.11363774	0.23006737	0.3043912	0.11635132	0.0060367077	0.0013713838	0.013151787	0.00818238	0.044444025
a	0.102999106	0.076318376	0.010352996	0.015181369	0.03459898	0.034904048	0.036561314	0.0077431104	0.014163864	0.37600687	0.21768197	0.07348799
k	0.0005303517	0.09810479	0.016632488	0.06776471	0.13702072	0.24125318	0.3755843	0.0086934175	0.011358479	0.008774691	0.007933332	0.026349481
o	0.07162307	0.032635987	0.005492204	0.010414036	0.013204244	0.012563053	0.04861396	0.010486639	0.045743275	0.4303101	0.18679424	0.13211922
n	0.00012662343	0.033687945	0.006347931	0.036247667	0.076963	0.13956356	0.6277324	0.012497558	0.03007956	0.01791658	0.0032646756	0.015572408
s	0.01381276	0.0024353117	0.00082478963	0.0007456272	0.0012789348	0.0027523735	0.005689708	0.0028107401	0.006789742	0.18142718	0.31483	0.46660277
u	0.013167272	0.000539154	0.009231744	0.005681855	0.012387669	0.1334237	0.024314452	0.010359083	0.0031458174	0.74787545	0.0051908535	0.034682937
m	0.0007791282	0.001393975	0.004215144	0.009500804	0.041798554	0.30487937	0.26267284	0.040922333	0.03968695	0.10178052	0.036383197	0.1559872
è	0.16368517	0.008500796	0.0088444585	0.0113091245	0.019560624	0.0396937	0.0332204	0.008924514	0.051723745	0.57182974	0.040884964	0.041822765
i	0.0012427802	0.00017590268	0.0033073586	0.0070332526	0.022087475	0.5229998	0.028172344	0.12458051	0.0052063274	0.16478844	0.024620911	0.09578491
k	1.7120197e-05	3.795137e-06	3.2409636e-05	0.00045107628	0.000292494	0.00020278773	0.026503755	0.010113106	0.93064624	0.007132341	0.008983187	0.015621647
à	0.009671352	0.002171216	0.0052973037	0.00976412	0.027264569	0.1886997	0.033669043	0.0060453564	0.045280587	0.034446996	0.6319621	0.005727609
