 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.6536537	0.111593336	0.018916016	0.07851272	0.006795244	0.0033987726	0.028864106	0.026624382	0.016799122	0.036532477	0.004293625	0.014016508
ù	0.16444875	0.0412703	3.5627996e-05	1.2676554e-05	4.8768225e-06	5.220468e-06	0.00012885485	8.103549e-05	0.007294645	0.015285187	0.6454167	0.12601607
s	0.911478	0.08711121	7.2536546e-05	5.119922e-06	2.6762956e-08	2.1057545e-05	7.946621e-06	1.2645708e-05	1.2913138e-05	0.0001514064	0.00042496336	0.0007022094
o	0.012117435	0.0035141748	2.187082e-05	4.2789775e-06	3.113959e-07	0.00022738855	0.00017960454	0.00034877966	0.0101508275	0.1174241	0.7439203	0.11209089
t	0.91058	0.07920798	3.6502042e-05	6.0316747e-06	5.7511237e-08	1.8046348e-05	4.2365933e-05	7.240692e-05	0.002038042	0.005528448	0.0017234347	0.0007466203
r	0.019329084	0.0068334215	0.0007137177	0.00016853886	3.0599185e-05	0.0008719203	0.0016224098	0.003088836	0.0023334823	0.015870964	0.11798565	0.8311513
a	0.4652281	0.2848839	0.10804603	0.006640763	0.001103162	0.008193642	0.020583302	0.036157727	0.021330629	0.011198297	0.0016791135	0.03495525
v	0.42661798	0.12585957	0.017947724	0.005615271	4.4125678e-05	0.012239029	0.0073485626	0.011216681	0.0023934213	0.08500668	0.019922936	0.28578803
ù	0.011437092	0.0045578927	0.009855622	0.0029029837	0.018557103	0.0018618474	0.002998567	0.004726065	0.0008817781	0.018713675	0.57706475	0.34644264
d	0.033800755	0.18790981	0.26592174	0.3383178	0.00286596	0.13927577	0.017611446	0.007995932	0.0006332111	0.0015691201	0.00038201467	0.0037164632
i	0.022976408	0.01173167	0.041287724	0.0032885624	0.00062549184	0.038259443	0.0063531646	0.007222653	0.0010664472	0.040936716	0.72662234	0.09962942
ì	0.030205868	0.08208763	0.55380994	0.10364436	0.0019091269	0.17715344	0.01759958	0.016832713	0.0008091947	0.008595808	0.0013601575	0.0059921606
r	0.004316048	0.0069513717	0.006730969	0.07292987	0.00016041647	0.4480161	0.1647756	0.015011713	0.19651386	0.06031113	0.0095566735	0.014726239
t	0.012657661	0.03197335	0.0019644357	0.00030995588	4.488286e-06	0.050557308	0.0019190733	0.0031397657	0.0013608923	0.061233297	0.776588	0.058291722
e	0.13920091	0.0043846085	0.008057775	0.0024295517	0.0010901056	0.005950776	0.014315724	0.049994852	0.024088385	0.13996433	0.21730842	0.39321446
g	0.008311713	0.033921104	0.32429433	0.09258351	0.0021572446	0.34064052	0.047581725	0.059913203	0.003608239	0.027717156	0.019992001	0.039279226
r	0.009726354	0.0031458135	0.0053501963	0.002578401	0.006600974	0.005091739	0.0028286236	0.004722576	0.00087655307	0.041036442	0.77742	0.14062242
a	0.047107838	0.0034689116	0.035038456	0.008155808	0.023738975	0.00832557	0.018055161	0.047290757	0.02841523	0.107480995	0.19220074	0.48072165
m	0.002797275	0.006802962	0.10776982	0.15556921	0.008171632	0.46003786	0.06964562	0.10344447	0.0033843801	0.028078176	0.0096235825	0.044675056
m	0.0025898488	0.0023375612	0.004622443	0.0038287898	0.005942306	0.009346291	0.0020517923	0.0032314367	0.00039238768	0.03157697	0.7804287	0.15365149
è	0.07181102	0.006073996	0.09518376	0.015335682	0.05650657	0.025478138	0.02669651	0.064503364	0.023463245	0.19586626	0.19366845	0.22541305
n	0.0016016291	0.0007768725	0.0075717424	0.08841671	0.006357233	0.07530116	0.25041464	0.20184729	0.21015787	0.1466204	0.006595301	0.004339126
o	0.053198095	0.002457247	0.008428292	0.006457486	0.0024298655	0.008673687	0.03377065	0.06697237	0.030402672	0.09183516	0.5950121	0.10036234
p	0.0011883578	0.0020686386	0.12382967	0.30785614	0.15675384	0.12787771	0.097681664	0.10068366	0.003958362	0.008863677	0.007984567	0.061253674
o	0.00067952205	0.0042507634	0.00726693	0.009241918	0.006911399	0.039086945	0.003071368	0.0030071922	0.00039605866	0.049093537	0.8070745	0.06991995
d	0.00090477057	0.004918498	0.13363312	0.28257585	0.06399359	0.28156775	0.11958911	0.07667774	0.0035637517	0.013700412	0.0052586403	0.013616817
d	0.0014191552	0.0061225877	0.020055072	0.012050711	0.018885797	0.056470692	0.004433234	0.0041779727	0.00035909863	0.06370976	0.65958124	0.15273465
h	0.044784334	0.0028435655	0.060052298	0.012669662	0.039524186	0.019634888	0.023961157	0.05450566	0.01993634	0.30443066	0.19958493	0.2180723
ù	0.008245361	0.00045807756	0.00931704	0.016313147	0.007776005	0.009603055	0.0503227	0.107225545	0.048211295	0.22700849	0.10027343	0.41524583
c	1.5362793e-05	3.2077958e-05	0.00073406834	0.004530357	0.0072150216	0.00919902	0.016876344	0.0040384233	0.024357017	0.035266425	0.6981458	0.19959004
h	8.226334e-05	0.03306064	0.026835157	0.070163585	0.0034188265	0.7046968	0.0010603091	0.00083100935	1.9247504e-05	0.012177502	0.14269695	0.0049578226
r	0.022399284	0.010734226	0.4689776	0.07821054	0.08956349	0.0401604	0.07998466	0.09476368	0.028368628	0.051826105	0.021314606	0.013696713
ò	0.02915679	0.0012886508	0.0045368318	0.00089351233	0.00083154195	0.0019872652	0.010585323	0.020267421	0.080015756	0.19988959	0.6046889	0.04585843
n	2.7874563e-05	3.456035e-05	0.001207937	0.006316391	0.021431351	0.005843768	0.01474466	0.0064577614	0.014308238	0.037250716	0.6021015	0.29027522
u	0.0043298057	0.006231778	0.039813094	0.1389544	0.024652638	0.06422496	0.13894977	0.074885994	0.022043345	0.061000038	0.40516126	0.019752989
a	0.00066828466	0.00031545697	0.030720536	0.22123449	0.21078798	0.027524792	0.11124379	0.18821588	0.026664604	0.015873259	0.00877129	0.15797968
m	2.6488594e-06	0.0005534992	0.0050581987	0.0528676	0.0012081524	0.3611167	0.016150778	0.0017509605	0.0016748295	0.011585102	0.5110013	0.037030205
p	0.00018709664	0.003526002	0.014764115	0.020635013	0.0036568325	0.120952986	0.0066615436	0.0027099857	0.00026023132	0.0096339835	0.7633048	0.053707406
ì	0.05793916	0.012233897	0.14200829	0.034193903	0.020025566	0.07277755	0.066638544	0.115460515	0.047178965	0.29618585	0.08789052	0.04746724
a	4.153729e-05	4.4827364e-05	0.0014461821	0.0035746892	0.025457175	0.002543753	0.008338347	0.0027471366	0.007449578	0.019770963	0.77238846	0.15619728
t	1.2404001e-05	0.001333288	0.0130967405	0.13647117	0.059106752	0.5223764	0.043078467	0.004756212	0.0020227707	0.014778239	0.18732324	0.0156443
t	9.693082e-05	0.0025391371	0.0077152736	0.02753101	0.0033373667	0.06445603	0.0022719353	0.0021739455	0.00012702563	0.034528147	0.7527069	0.10251633
o	0.05278842	0.028349873	0.21255025	0.035188537	0.011085888	0.05762552	0.05166457	0.062157888	0.036466274	0.19809464	0.18670349	0.06732465
p	0.000488076	0.00032137134	0.012996142	0.047172464	0.062278464	0.012133917	0.037314624	0.022537164	0.009483254	0.031643286	0.18004303	0.5835881
o	0.00022784779	0.014435834	0.017159738	0.04584026	0.009536021	0.10476534	0.0018518975	0.0024309468	0.00017864477	0.04337613	0.6459192	0.1142781
è	0.0009299209	0.00061414565	0.042805173	0.16132295	0.42364115	0.020895256	0.09469801	0.072560795	0.0066135875	0.037867393	0.015391416	0.12266017
t	2.3986853e-05	7.030382e-05	0.0013306098	0.007231938	0.002582716	0.026368774	0.019288082	0.0013015085	0.014459084	0.021400139	0.8622936	0.043649223
a	0.0016793187	0.0064504594	0.14287522	0.328829	0.070429176	0.1734802	0.09988857	0.038636066	0.00241537	0.018886661	0.09216161	0.02426833
d	0.00028991498	0.00049718015	0.041540068	0.26672634	0.20996115	0.030759932	0.13717692	0.12024609	0.010134281	0.034207016	0.025697662	0.12276341
i	0.003372398	0.014339756	0.066187225	0.10841006	0.06344527	0.054742187	0.0656862	0.031393386	0.0064809653	0.074354395	0.45559037	0.055997837
k	0.0005833792	0.00072664296	0.039652504	0.16223574	0.44356763	0.028741894	0.07378766	0.039806996	0.004974949	0.019859226	0.030164737	0.15589863
ò	0.0015375238	0.012419686	0.04540552	0.0860318	0.02465346	0.07242231	0.0314193	0.016471276	0.002260237	0.058608364	0.5686141	0.080156475
m	2.1376325e-05	3.6774076e-05	0.0012949759	0.0016602483	0.016427575	0.0016806873	0.004154827	0.00075641816	0.0026332375	0.006941426	0.8720281	0.09236436
m	0.0024663068	0.0025758531	0.07532906	0.2553581	0.18643062	0.056998555	0.14506036	0.07468883	0.0071313283	0.04234848	0.09120599	0.06040655
a	0.029085467	0.011106752	0.35194826	0.039392762	0.24805374	0.011685634	0.11215436	0.055440996	0.031218236	0.046718024	0.06052751	0.002668284
</S>	0.00050207315	0.00024491944	0.004771922	0.025654113	0.034608454	0.009140925	0.030108549	0.014608201	0.016996663	0.016870176	0.3059452	0.54054886
