 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.17186593	0.011123171	0.01655185	0.1727784	0.4281971	0.0264373	0.13597205	0.03707425
p	0.0058350875	0.9528427	0.018814575	0.014429047	7.009758e-05	0.00303091	0.0036139588	0.0013635823
e	0.15688144	0.13820344	0.22702241	0.15684947	0.030157683	0.21513358	0.0021869352	0.07356499
t	0.053793363	0.81912047	0.11735049	0.008347593	0.00011772385	0.00047692694	1.5586695e-05	0.0007778798
à	0.005988858	0.010867539	0.02427898	0.012361708	0.016240506	0.046932235	0.0005281319	0.88280207
c	0.21475644	0.6031391	0.17751217	0.004212941	6.1225044e-05	0.00010841305	6.448966e-05	0.00014519185
i	0.42432868	0.38150668	0.10576738	0.021372126	0.0015290224	0.053416286	0.009834397	0.0022454339
a	0.36553842	0.20904045	0.3784333	0.04339568	0.0006948037	0.0026674357	9.940874e-06	0.00022002506
k	0.0061047645	0.22188443	0.6819853	0.07051654	0.0012006912	0.016591923	0.0005604839	0.0011558669
è	0.1168295	0.14095782	0.06492402	0.04225719	0.022148157	0.31068075	0.16618998	0.13601266
c	0.018101031	0.06475058	0.8473316	0.035178054	0.0050355094	0.029454825	2.9960212e-05	0.000118413605
c	0.38062382	0.47728607	0.11967166	0.0011114279	3.360414e-05	0.013987488	0.006122221	0.0011636484
i	0.13853744	0.056453962	0.43498698	0.22317024	0.009781878	0.13653328	7.570739e-05	0.00046059926
a	0.13071898	0.07045159	0.7490659	0.03933572	0.00074761274	0.008906598	6.8135865e-05	0.0007055015
a	0.0019719559	0.060564768	0.7236262	0.08975147	0.014668322	0.10250706	0.0036501493	0.0032601147
n	0.004544748	0.022350937	0.26066044	0.34579945	0.13103186	0.21297464	0.0132570425	0.009380841
d	0.00319487	0.0027774088	0.0077664484	0.0036868032	0.012556768	0.11726289	0.1125238	0.7402311
ì	0.082794145	0.019549316	0.14003287	0.075036265	0.018760722	0.5854211	0.00878408	0.06962142
n	0.03058245	0.011973547	0.23935322	0.10160088	0.23724598	0.3672849	0.004171893	0.007787046
n	0.02732161	0.015926003	0.014078553	0.19594671	0.4414041	0.12557416	0.17722344	0.002525482
u	0.015668541	0.0034100106	0.013368377	0.01695038	0.017937623	0.9300145	0.0021928195	0.00045771844
n	0.004336233	0.0057772947	0.20303813	0.05712806	0.13903762	0.5163616	0.02106753	0.05325355
e	0.2889696	0.12573557	0.10043754	0.000496653	2.495237e-05	0.07649853	0.34329772	0.06453937
i	0.0012477747	0.0013176093	0.08729155	0.12589586	0.54431146	0.21034996	0.003169643	0.026416149
g	0.00017641541	0.0031002436	0.04709551	0.005268811	0.0115300855	0.57729733	0.092543125	0.26298848
e	0.05786301	0.04084101	0.020660147	0.0048372196	0.0007211527	0.093648	0.6838457	0.09758373
n	0.00020796667	0.00028676994	0.0069781733	0.08708641	0.85208344	0.045760814	0.002128454	0.0054680947
i	0.002517186	0.0013423219	0.0009117709	0.0005915055	0.00023268392	0.017414246	0.8542797	0.12271068
t	0.00014465823	0.00030961048	0.0066675902	0.06771899	0.8001994	0.10385831	0.0043852427	0.01671625
ò	0.001882583	0.00028273626	0.0002783194	0.00031786165	0.00021347184	0.0090547465	0.83882123	0.14914902
r	0.0003131903	0.0003492248	0.011666444	0.005781384	0.25023144	0.5939212	0.02606038	0.11167678
i	0.008429783	0.0009662863	0.00074855867	0.0081808	0.03228312	0.011665218	0.9333238	0.00440243
</S>	0.00077063014	0.0003582032	0.009458834	0.0043868204	0.07644388	0.3341661	0.092038214	0.48237732
