 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.110239424	0.05284911	0.047888655	0.33652595	0.15570392	0.04331864	0.25347427
n	0.018905994	0.023101961	0.24583901	0.69882375	0.013306246	7.917958e-06	1.50996075e-05
a	0.00031262284	0.19748048	0.5968259	0.20513631	0.00012534493	6.366211e-07	0.0001186614
v	0.0189164	0.21229161	0.49465263	0.27398896	0.00013785144	1.2055035e-07	1.2450831e-05
o	0.0010414749	0.05820684	0.3385205	0.59929603	0.0010639626	0.0008391162	0.0010320686
r	0.57409996	0.16189975	0.12502007	0.09907745	0.03801583	0.0012435726	0.0006433356
à	0.0123082725	0.009491827	0.026737042	0.10091464	0.10065177	0.0256866	0.72420985
s	0.019408228	0.01507705	0.014740942	0.013597856	0.9133816	0.0229003	0.0008940905
o	0.0044634095	0.15345658	0.18642414	0.64995545	0.0016197574	0.002895829	0.0011847997
t	0.21392618	0.5225974	0.18189943	0.056639943	0.019085925	0.0019601046	0.0038909987
o	0.0279524	0.10408272	0.13591973	0.3827266	0.14440101	0.08760561	0.11731191
t	0.012342116	0.47535157	0.3247241	0.18466684	0.0020808608	0.00014446868	0.0006899709
s	0.02354819	0.012514605	0.016074259	0.04144029	0.08531189	0.26677617	0.5543346
o	0.009658162	0.15089236	0.18246882	0.5139552	0.010438233	0.018285694	0.114301555
m	0.017253304	0.013816181	0.010499651	0.022305384	0.20370892	0.24814647	0.48427004
ì	0.14298637	0.39993614	0.26849726	0.12134844	0.03971731	0.013344548	0.014169954
k	0.0003836947	0.0018354653	0.005074605	0.03553478	0.10127378	0.78601664	0.06988097
a	0.027220052	0.0024251621	0.0037844821	0.016791698	0.029599728	0.6389199	0.28125897
i	0.010710039	0.0033640217	0.0047593564	0.01624015	0.039602153	0.6255275	0.29979682
m	0.00025914624	0.0026863543	0.012784111	0.019665824	0.10894437	0.6058376	0.24982259
è	0.025761276	0.2984723	0.37615642	0.24634512	0.037985705	0.010838419	0.0044407058
r	8.4356536e-05	5.279889e-05	0.00018080973	0.0015467055	0.023337025	0.9260832	0.048715107
i	0.02953347	0.019900119	0.05034035	0.17286728	0.283627	0.41190478	0.031827036
</S>	0.0017601199	0.00010655207	0.00011822516	0.0003730542	0.019935692	0.45863724	0.5190691
