 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.0018241318	0.042821746	0.55083966	0.27870148	0.096405745	5.0846626e-05	0.0148959635	0.0037217806	0.010738695
a	0.038172573	0.7623843	0.014771679	0.01673961	0.012587753	0.13166294	0.014684157	0.005002881	0.003994141
r	0.58330554	0.28011483	0.009446919	0.021277785	0.010753522	0.08014621	0.013759435	0.00020637576	0.0009893829
ì	0.019361777	0.03209593	0.004184811	0.006356882	0.010231358	0.4886881	0.34315735	0.013816269	0.082107484
s	0.9565505	0.041683614	3.035497e-05	0.0003127704	0.00044043234	0.00019822018	0.00074040657	2.2467393e-06	4.1618052e-05
a	0.00020846803	0.11506722	0.0041495743	0.018014086	0.009196107	0.58577347	0.25333083	0.0074371668	0.0068230974
e	0.04805458	0.6738125	0.031508066	0.09502845	0.014779353	0.080076106	0.056386806	0.00010630808	0.0002478197
N	0.00322654	0.011833559	0.001995547	0.008304082	0.001058304	0.78350925	0.18832217	0.0016002414	0.00015033645
ì	0.037134692	0.7051804	0.012034337	0.07828014	0.039574053	0.050904956	0.07206647	0.0034204258	0.0014044503
c	0.122421965	0.5047396	0.020063065	0.09619527	0.039322823	0.14648764	0.05231485	0.015441797	0.0030130479
h	0.00041510016	0.0018852093	0.0035073098	0.019563887	0.0097672045	0.662069	0.14068796	0.16175395	0.00035032496
o	0.0016019183	0.0771342	0.07442139	0.14904413	0.18385608	0.1640193	0.34894446	0.0003842826	0.0005942771
e	0.054944225	0.18573534	0.038283866	0.070164375	0.2448522	0.2450712	0.15516676	0.0015385767	0.0042435303
n	0.037330493	0.057695515	0.013275373	0.05869	0.11206	0.33162537	0.32073584	0.05364805	0.014939361
è	0.0011992477	0.009391004	0.00056056055	0.001378854	0.002477618	0.03628768	0.32907167	0.26278648	0.3568469
c	0.041125875	0.19234243	0.03435978	0.074264415	0.5160292	0.011922131	0.10252727	0.0026919255	0.024737012
h	0.00013568575	0.00028831296	0.00021992845	0.0015914892	0.0008623877	0.19265498	0.022297168	0.7809946	0.0009555216
u	0.0021838353	0.013891075	0.03379746	0.04667625	0.1016222	0.21523793	0.5771671	0.0035989804	0.0058251214
n	0.014888881	0.03749134	0.065108255	0.06408504	0.131796	0.2605684	0.23125097	0.09481525	0.09999584
f	0.00018916483	0.005272343	0.0007808871	0.00269972	0.0061435117	0.015537402	0.027808506	0.8168687	0.12469964
a	0.0037114923	0.017075453	0.0072881635	0.011783871	0.017508147	0.36147615	0.44901738	0.09505865	0.037080675
m	0.052161124	0.03054256	0.04099857	0.039216153	0.112420425	0.11352853	0.24975978	0.09856556	0.26280728
è	0.00013601802	0.0010718495	0.0004407482	0.0022787512	0.0024070784	0.052122347	0.0065846387	0.9323827	0.002575841
n	0.0028870625	0.0120123755	0.032874916	0.041018154	0.0976944	0.043489017	0.2151825	0.17462385	0.3802178
a	8.228671e-05	0.03583777	0.023434453	0.0120048765	0.015976785	0.0011858087	0.000960926	0.90546304	0.0050540273
m	0.12925048	0.0611697	0.014619462	0.01805316	0.1375443	0.09230255	0.22655055	0.02948042	0.29102942
a	2.4045927e-05	0.0024969613	0.0036153975	0.004134424	0.0035032462	0.008351468	0.0015743888	0.9728224	0.0034776232
i	0.099072106	0.0470845	0.057105925	0.03515432	0.13714437	0.082235	0.20897308	0.062379684	0.27085105
</S>	0.00031265832	0.0005487434	5.761395e-05	0.00018485109	0.0007897886	0.020592907	0.0040652775	0.6762872	0.29716095
