 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.78970766	0.12489266	0.004092064	0.0002918501	6.379476e-05	0.0039431606	0.05736286	0.01075391	0.008892001
e	0.00025112773	0.77680254	0.011798099	0.17754135	0.018353863	0.00071314984	1.0042446e-05	0.004911156	0.009618745
t	0.0051564844	0.81932503	0.050948426	0.07481071	0.04930552	0.00013802481	1.0116719e-05	1.6178192e-05	0.0002894867
i	0.002120989	0.08541898	0.35377118	0.4277336	0.0984479	0.011551131	0.0003822042	1.3868106e-05	0.020560246
p	0.0039693606	0.69661635	0.11818603	0.15682368	0.024216376	6.2409954e-06	5.9709373e-07	1.936655e-06	0.00017941545
à	0.114524685	0.05240785	0.0128901685	0.05453434	0.0026150728	0.5602992	0.18373983	0.0021376524	0.016851168
s	0.29252973	0.13902417	0.22957298	0.31018004	0.017066175	0.002974644	0.002874621	0.0015972044	0.0041804914
t	0.010741551	0.62905604	0.021307884	0.058408353	0.054204155	0.11436569	0.012394723	0.091279075	0.008242516
a	0.004473364	0.005470308	0.16527757	0.72665805	0.09719698	0.00079471193	7.650804e-05	7.181092e-07	5.181298e-05
ì	0.040989585	0.33687854	0.06832514	0.19963275	0.35329676	0.0007130796	0.00011896493	8.085503e-06	3.7176538e-05
t	0.047422267	0.011054245	0.14968157	0.2078551	0.05686668	0.20780109	0.008501209	0.2371163	0.07370151
e	0.010266258	0.28742176	0.0933614	0.08429201	0.04231021	0.29223588	0.11815276	0.053188063	0.018771604
l	0.0752449	0.42877486	0.03716767	0.072407186	0.35380557	0.016067859	0.016182657	0.00018846887	0.0001608121
e	0.07488696	0.03769118	0.0029566807	0.0038888878	0.00051271863	0.18377621	0.6526337	0.038119048	0.005534564
à	0.048666786	0.14493859	0.053112157	0.0750814	0.33828884	0.17883895	0.1585999	0.0011409068	0.0013323899
l	0.0005843748	0.0001319055	0.011715753	0.008656327	0.0048602326	0.09705987	0.009423627	0.3937318	0.47383618
a	0.018374726	0.10618864	0.013642682	0.009426104	0.003965464	0.12220245	0.5972115	0.116306745	0.012681717
t	0.009732013	0.023333777	0.022024164	0.03189881	0.11114551	0.5178333	0.2705737	0.008546735	0.004911943
o	0.0586108	0.06758016	0.047742378	0.013407876	0.0033520572	0.053484026	0.5648287	0.099269025	0.091725044
n	0.01705997	0.039402984	0.010641779	0.005469475	0.033294003	0.14136268	0.74481785	0.005076584	0.0028746931
ì	0.019639371	0.025290389	0.024181662	0.005670543	0.0017518925	0.010513776	0.43875638	0.25077823	0.22341774
c	0.0035828445	0.0027992816	0.010350293	0.00479906	0.012918195	0.12812702	0.14762866	0.5097504	0.18004425
h	0.04695109	0.25612256	0.004368481	0.02232137	0.006192029	0.06953844	0.5305802	0.060069878	0.0038559013
a	0.24747172	0.047720533	0.16028675	0.10752598	0.087638624	0.055226386	0.28222054	0.007953865	0.003955628
v	0.00065501704	0.0006177856	0.0061402023	0.0029306833	0.0029564532	0.19663645	0.1939374	0.40091288	0.19521312
à	0.046915192	0.018463986	0.0003812414	0.00052486977	6.669821e-05	0.13488372	0.5730422	0.22402568	0.0016963796
l	0.0060885553	0.0029664307	0.04591377	0.010048551	0.038447585	0.08026679	0.11633023	0.424652	0.27528605
o	0.026940182	0.010579825	0.0002744771	0.00011425857	2.0620992e-05	0.013495357	0.060899068	0.88511217	0.0025640393
n	0.034449823	0.03652084	0.07864543	0.021072185	0.049578138	0.21021043	0.2770156	0.11290127	0.17960629
t	0.004522779	0.003031248	0.00017968647	0.00011519988	2.317893e-05	0.0049061025	0.06260873	0.90623873	0.01837445
a	0.05859367	0.018783998	0.0091416035	0.015700733	0.0031579947	0.06993904	0.66866195	0.14288232	0.013138687
</S>	0.0011286706	0.0009807848	0.009944695	0.0016744584	0.0021801433	0.015461337	0.07128573	0.36653638	0.5308078
