 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.93620765	0.00786798	0.023008116	0.0034106353	1.2744673e-05	0.014805789	0.009379646	0.00028425633	0.00014623445	0.0003479025	0.004529059
m	0.004848455	0.46818697	0.121455714	0.21989915	0.10217642	0.0012335653	0.0035293805	0.033847883	0.0097294245	0.03126837	0.003824632
à	0.23889713	0.06404102	0.020143397	0.013723483	0.08294869	0.07945456	0.122071065	0.08181365	0.284581	0.0053882934	0.0069378074
k	0.08700377	0.36301908	0.28751838	0.060473096	0.20080674	0.00041357972	0.00032287475	0.00021862431	4.304315e-05	1.7616976e-05	0.00016321571
i	0.49776337	0.12712233	0.14556935	0.06297364	0.016646182	0.082980424	0.049648	0.010371538	0.0042679864	0.0016244437	0.00103274
n	0.3725816	0.2830231	0.1601168	0.17635624	0.005258644	0.0012294115	0.0008101701	0.00036201306	2.3702834e-05	2.7807733e-05	0.00021052806
a	0.02821842	0.17019668	0.082519524	0.08759221	0.23164393	0.026211105	0.045052823	0.06945455	0.16617975	0.053373687	0.03955723
e	0.16263016	0.38248828	0.19701159	0.24597742	0.005915944	0.0030479184	0.0021588628	0.00031481354	7.294505e-05	5.6919747e-05	0.00032519328
k	0.008453719	0.11438122	0.39214498	0.17993988	0.009310139	0.18274754	0.08799364	0.010160094	0.009777346	0.0037084897	0.001382952
l	0.2093868	0.045128815	0.010584418	0.005103332	0.01813972	0.047622584	0.044589996	0.015666064	0.30831584	0.084480055	0.21098237
à	0.0028887647	0.020598795	0.0031536673	0.006470773	0.7202362	0.03480681	0.042970162	0.014547866	0.14401674	0.00041012603	0.009900112
s	0.008220226	0.12565753	0.10051097	0.16919377	0.5509851	0.0017619745	0.005964994	0.035723433	0.0019579018	2.0808002e-06	2.2077844e-05
t	0.011600026	0.13172191	0.20507468	0.080903	0.0020631661	0.13463762	0.18624671	0.11406589	0.034423176	0.08880573	0.010458095
i	0.001715609	0.039414663	0.0030187604	0.0033018445	0.29201812	0.004072733	0.014823858	0.087169744	0.552382	0.0011788638	0.00090379425
c	0.019688545	0.1669283	0.16150542	0.47961164	0.0493706	0.041272957	0.061377056	0.010178818	0.008910228	0.00040807243	0.0007483169
e	0.021258011	0.06064973	0.11233355	0.043989293	0.1213877	0.0024592667	0.0039321803	0.23106235	0.020543696	0.38144255	0.00094166223
e	0.08724353	0.034829266	0.1192705	0.28113782	0.025271332	0.28109425	0.15311658	0.009482369	0.0069323396	0.0003236904	0.0012983102
t	0.0003718741	0.0070761745	0.119315855	0.06215375	0.02852759	0.15490419	0.11214312	0.39759836	0.103209004	0.012652379	0.0020476438
è	0.03974764	0.010265251	0.005917591	0.0073946225	0.2612793	0.020736327	0.020692274	0.030811146	0.31843862	0.03251222	0.25220495
l	0.052102324	0.041230384	0.2304943	0.18622819	0.06726559	0.0923914	0.06267992	0.24684417	0.0061167474	0.00062284165	0.014024099
i	0.4041133	0.02480083	0.035220772	0.013202836	0.009596619	0.20612097	0.115557015	0.055875644	0.054535165	0.048787806	0.032189038
t	0.019162206	0.009189595	0.04492269	0.08864512	0.008243536	0.55939114	0.24621321	0.00951207	0.013361655	0.00028182525	0.0010770095
i	0.09766717	0.015179025	0.011658164	0.008327492	0.07295089	0.013076443	0.018727353	0.06375418	0.3546093	0.15014064	0.19390936
a	0.010081108	0.0025438934	0.022505011	0.022453079	0.00049849355	0.7450035	0.18981117	0.0021849112	0.0040342915	0.00019106366	0.00069348613
m	0.00045786906	0.003062113	0.04200425	0.018600704	0.0047077825	0.3033285	0.15867817	0.23476402	0.20392099	0.02293009	0.007545541
