 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.9604463	0.02516824	0.0014857916	9.3702605e-05	0.0009990885	0.00099189	0.0015694749	0.0055337423	0.0007725889	7.108356e-05	0.002868078
t	0.00038074877	0.012137698	0.01616414	0.023146234	0.0006908904	0.00038680536	0.00032197617	0.00013470007	8.87513e-05	0.9232699	0.02327817
t	0.002658352	0.05088238	0.12656698	0.14611654	0.022623979	0.00035514272	0.00064375723	0.06766861	0.1049315	0.07822136	0.39933145
ù	0.0073503647	0.059137035	0.20224668	0.680551	0.0057519265	5.959336e-05	0.00037406146	0.01056699	0.0053954925	0.00023539373	0.028331451
a	0.0052412637	0.74687153	0.2072367	0.035041556	0.00038055202	2.1099471e-05	7.985538e-06	0.00026056185	6.893822e-05	6.57062e-05	0.004804162
n	0.0016362088	0.15839742	0.31968334	0.16943592	0.03748607	0.016808048	0.0052498835	0.0074505494	0.0010913141	0.26669842	0.016062796
k	0.00016491227	0.0042720954	0.031174183	0.07638174	0.023048975	0.0033955453	0.0071366993	0.06397464	0.115739904	0.034957606	0.6397537
ò	0.07192541	0.0693227	0.0797062	0.25861523	0.041983157	0.0032787365	0.013281086	0.12746236	0.22849624	0.008331775	0.097597145
r	0.23573738	0.11197792	0.32969913	0.31911469	0.00030145547	2.8079463e-05	2.6987358e-05	0.002697929	0.0003999479	1.6445604e-06	1.4750259e-05
a	0.001439272	0.13452542	0.11178269	0.18531005	0.08954909	0.010301995	0.0044354666	0.09265525	0.09975519	0.10705559	0.16318999
s	0.09144342	0.5167305	0.28243336	0.059998404	0.029986188	0.00018930166	0.00041212357	0.017227987	0.0006254923	0.00016325439	0.00078996713
t	0.0022112124	0.009442992	0.027884372	0.14216961	0.055371676	0.03593855	0.035389606	0.08215208	0.38985208	0.058776632	0.16081116
è	0.001202955	0.00955863	0.016565045	0.09622512	0.011788214	0.002871754	0.007778956	0.11411616	0.6795086	0.028118674	0.0322659
o	0.023908678	0.09257357	0.44534564	0.4010705	0.0011511164	0.00012085054	0.000118430034	0.026892276	0.008399526	2.5158834e-05	0.0003941792
n	0.007399525	0.011155813	0.01439729	0.01076757	0.2228583	0.5170364	0.09557847	0.045072872	0.0040689334	0.0641443	0.0075205388
m	0.002011129	0.008336025	0.016066989	0.050690785	0.0043204227	0.0024569253	0.002481914	0.031673193	0.6108249	0.006839361	0.26429844
o	0.006328314	0.012879055	0.011785754	0.043960065	0.0075387903	0.0031976702	0.00491071	0.11891566	0.772792	0.007639645	0.010052353
l	0.027563127	0.028622674	0.196168	0.54405355	0.040954676	0.002306973	0.0020249696	0.11598033	0.03770623	0.00033424492	0.0042851972
ì	0.0028412214	0.013253057	0.007339615	0.023297908	0.0030405587	0.0018526145	0.0035640877	0.016346699	0.4277347	0.0108160125	0.48991352
m	0.03198564	0.03748748	0.24962965	0.4242777	0.011271874	0.0017346255	0.0031178358	0.16991237	0.06466131	0.0007691102	0.005152342
o	0.46139663	0.033889327	0.006966436	0.009412526	0.028777193	0.15304916	0.13623285	0.06861242	0.041516054	0.036801834	0.023345556
a	0.05155952	0.016390653	0.11509598	0.21611823	0.22897243	0.024774013	0.02248658	0.27334824	0.041384656	0.0006911807	0.009178471
n	2.7585083e-05	0.0007197876	0.004718997	0.011280744	0.07978809	0.6305106	0.048970442	0.09829014	0.09048533	0.025623623	0.009584688
a	0.0011345902	0.0014990304	0.004565101	0.009334105	0.0032824841	0.00380069	0.0019035236	0.024630455	0.36561567	0.008262669	0.5759717
m	0.019759545	0.022041883	0.022028856	0.0070397505	0.17134278	0.04329857	0.04508247	0.64371824	0.020241087	0.00060648745	0.004840323
m	0.0158898	0.053050693	0.013328767	0.022283796	0.0392455	0.080074795	0.078688025	0.0883576	0.38059592	0.049804732	0.17868035
è	0.043527406	0.005133753	0.0030498467	0.004702	0.0016919356	0.0033311963	0.0038459075	0.03918769	0.840219	0.0066098333	0.04870138
