 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.7525526	0.00020878794	0.013345682	0.009056185	0.0072759017	0.18400197	0.03024385	0.0004901994	0.0028247244
o	0.008300398	0.93500984	0.053955264	0.0025516758	0.000111796144	3.3817734e-08	2.819478e-08	5.053677e-05	2.0520563e-05
f	0.37169027	0.13796239	0.22871053	0.14658721	0.109249435	0.0023478377	0.0026560135	0.0003206614	0.00047566026
à	0.07487623	0.69142	0.03173325	0.084737964	0.031754326	0.020385388	0.014173301	0.04353028	0.0073892977
i	0.037431937	0.80765325	0.025169816	0.117246926	0.010555787	0.00044459238	0.00086607516	0.00029378364	0.00033772844
e	0.023302581	0.05027267	0.2813715	0.5708183	0.037595138	0.010942906	0.012916393	0.012670856	0.00010972515
e	0.010561495	0.014503089	0.1567828	0.701735	0.104603246	0.003977837	0.006934167	0.00076732785	0.00013489864
t	0.016741326	0.0288147	0.13991377	0.51653	0.25475526	0.010308465	0.031378493	0.000822122	0.0007358712
è	0.07809778	0.008314632	0.00762204	0.020731976	0.04262224	0.28918886	0.39873958	0.027916996	0.12676594
l	0.10495158	0.48496872	0.08940418	0.118389964	0.15820232	0.02838556	0.015176426	0.00015416594	0.00036716828
i	0.3077716	0.03740277	0.09506808	0.1532509	0.107512824	0.06824396	0.16982657	0.057253502	0.0036698945
f	0.08091299	0.08117153	0.12993087	0.090928696	0.46881223	0.13088131	0.016966797	0.00033402722	6.16249e-05
a	0.20423444	0.06334034	0.09189058	0.27940476	0.042464394	0.057624433	0.18212496	0.068931594	0.009984485
m	0.0134488195	0.018712899	0.052320138	0.19258209	0.35522717	0.28475362	0.08022918	0.002494355	0.00023183764
è	0.26432717	0.094375364	0.12083803	0.24025245	0.034059405	0.03022161	0.08145024	0.110221475	0.024254289
n	0.0003353689	0.0017081562	0.0021615007	0.048982058	0.018167213	0.122677766	0.5783274	0.22353652	0.0041039833
o	0.38086888	0.008355882	0.032744486	0.043258473	0.036929548	0.23936442	0.19087216	0.061123144	0.0064830156
s	0.0039455905	0.013662104	0.026784658	0.12169238	0.2736618	0.36425257	0.18050349	0.014707663	0.0007897677
ù	0.011787695	0.011854913	0.0067667444	0.017985653	0.027509639	0.019921863	0.27500448	0.5536507	0.0755183
b	7.077929e-05	0.0008648584	0.0011300871	0.015070277	0.018445667	0.22109622	0.4743702	0.2649607	0.0039911703
i	0.1510476	0.43429384	0.25890478	0.042079143	0.042537548	0.0015758388	0.0020880473	0.06248232	0.0049908985
t	0.001567125	0.0043170787	0.005694371	0.023256656	0.09826469	0.39264104	0.40965688	0.057447143	0.0071549853
o	0.060349297	0.008912453	0.0089503145	0.010867499	0.009061813	0.019784074	0.07925298	0.69325846	0.109563135
è	0.00032235155	0.00032783905	0.0007776712	0.0025608912	0.025629057	0.64069074	0.32439193	0.004324687	0.00097491324
p	1.10738334e-07	5.986072e-06	6.717145e-06	0.00095127843	6.9028545e-05	0.0015942322	0.0616275	0.92766786	0.008077392
r	0.14274885	0.0052618207	0.012265134	0.007953057	0.021806544	0.12469728	0.057850897	0.57117647	0.05624
è	0.14157316	0.06103439	0.012880853	0.005871225	0.04216903	0.30850625	0.2517131	0.14777368	0.02847835
s	3.0300555e-06	8.464563e-06	1.3856229e-05	0.00014715815	0.000126505	0.0018756761	0.027564816	0.9623058	0.0079547865
t	0.028958658	0.003719665	0.004256125	0.0060533867	0.0077333003	0.2085776	0.057083808	0.66412157	0.019495897
o	0.6013503	0.050822534	0.015121748	0.0064663487	0.0070785736	0.26503214	0.021137351	0.030153424	0.0028375941
</S>	9.093988e-05	0.00049209484	0.00022782701	0.0013872841	0.003694941	0.04404046	0.27383617	0.54139394	0.13483638
