 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.49928328	0.07923572	0.06398473	0.10597088	0.078647755	0.12864643	0.00602258	0.029689785	0.00034779662	0.008171118
n	0.00013540094	0.0589569	0.9394948	0.0011161937	1.1701179e-06	1.4810641e-07	5.6461893e-08	1.8027857e-05	0.00017288869	0.000104369734
ì	0.03401617	0.11630489	0.01292467	0.052335758	7.0112364e-05	0.3752104	0.00046238827	0.020995542	0.00032957701	0.38735056
c	0.07573512	0.7449635	0.169034	0.009980818	9.708234e-07	1.8560335e-06	3.9120755e-06	1.6055885e-05	1.0004842e-05	0.00025371558
h	0.01055308	0.038273644	0.18737902	0.06660237	0.5275441	0.015869131	0.0035802503	0.029241405	0.11747315	0.0034838687
a	0.658119	0.23909199	0.05767876	0.010341615	0.007817887	0.016132291	1.160546e-05	0.002386707	5.131779e-05	0.008368808
d	0.09134302	0.604781	0.27831787	0.016886564	7.597569e-05	0.0017424759	3.043404e-06	0.005001639	0.0006816008	0.0011668424
ò	0.018790131	0.008639139	0.05270349	0.04009298	0.062400825	0.005198684	0.004186289	0.025659163	0.756853	0.025476381
n	0.19181767	0.6714837	0.040480047	0.06988274	0.0045456677	0.020094814	8.212432e-06	0.001610049	2.7927167e-06	7.43873e-05
t	0.13700984	0.35819075	0.07966777	0.029202074	0.001541646	0.011841252	0.001346123	0.06797972	0.21894321	0.09427758
a	0.13173172	0.058152728	0.14406161	0.09387688	0.18162271	0.2284574	0.0027351482	0.1318112	0.007514662	0.020035893
t	0.17770986	0.69148237	0.08328807	0.023065552	0.00035229948	0.016859997	1.8910367e-05	0.005931909	0.00010236242	0.001188639
a	0.009110758	0.05959978	0.027805487	0.02377408	0.027374407	0.033795983	0.007106439	0.10685163	0.49764094	0.20694058
s	0.15406233	0.5554639	0.10779179	0.043155815	0.0065674987	0.12205217	0.00042502146	0.00935698	8.1507475e-05	0.0010429161
ì	0.0024988353	0.018093668	0.0106136	0.005878423	0.2875677	0.06633747	0.12837094	0.12101541	0.046397425	0.31322652
n	0.14252266	0.42416415	0.03133318	0.10477194	0.043143954	0.18656915	0.0004871753	0.0507912	0.00096151745	0.015255092
n	0.13779455	0.1849573	0.020789418	0.014002344	0.04411291	0.18216214	0.05795271	0.19093896	0.038445152	0.12884448
e	0.074066445	0.012976914	0.007276112	0.005851421	0.038419414	0.20002566	0.0139277335	0.62454784	0.0061874446	0.016721044
f	0.028098917	0.12266896	0.031423964	0.079992525	0.026516361	0.6798509	0.0032157337	0.024931347	0.00031082425	0.0029904707
a	0.00863681	0.020314135	0.022361644	0.0075402856	0.004275353	0.0014153853	0.0011223175	0.05498053	0.85146385	0.027889702
ì	0.006089118	0.033495963	0.006901292	0.028799089	0.05233914	0.8410038	0.013217005	0.015992157	0.00014159715	0.0020209148
c	0.0006214466	0.0008036607	0.00025532296	0.0016335691	0.0015661936	0.004730172	0.00013040677	0.36835298	0.5060711	0.11583514
h	0.0022032666	0.064354956	0.09844778	0.032318562	0.006909629	0.0021180506	0.00026799715	0.035608016	0.7461037	0.011668019
a	0.02834777	0.0027772256	0.00079839834	0.0024611652	0.018190924	0.43684417	0.03591414	0.46976933	0.0014891669	0.0034076464
a	0.0035882501	0.003844135	0.0036389688	0.016688274	0.04606594	0.32526302	0.14483139	0.3028037	0.077415526	0.07586082
n	0.00016058367	0.0007953841	0.00012914193	0.0009049168	0.00102261	0.0095258	0.002636676	0.1350014	0.78524214	0.06458135
o	0.0016529852	0.008175028	0.00024587315	0.00015492724	0.0006782709	0.0048611583	0.008017214	0.14694934	0.104844175	0.724421
ì	0.0034191746	0.018742876	0.0009428861	0.0053560766	0.0033623602	0.9028955	0.011028735	0.05358948	2.2912613e-05	0.000639963
s	3.8744718e-05	5.1616462e-05	3.5398098e-06	3.8930466e-05	6.7984256e-05	0.000753906	0.00015001999	0.06113083	0.87139976	0.066364735
o	0.009155053	0.04654417	0.0005386966	0.0026704306	0.015141015	0.063417524	0.13361439	0.06981552	0.49600306	0.16310011
n	0.0011040013	0.0016152976	0.000103798055	0.00083751243	0.025845256	0.47958976	0.44174546	0.046206463	0.00029291646	0.0026595893
t	0.0031302199	0.0032043487	0.0007960038	0.00094833074	0.0019190453	0.003467206	0.004935983	0.012498302	0.8667321	0.10236841
a	0.012792902	0.0038542366	0.0013626541	0.0045635337	0.03408972	0.32133332	0.20124257	0.28591633	0.025416113	0.10942865
k	0.00059163914	0.0011840742	0.00012432391	0.00068141037	0.029769922	0.07811581	0.33266747	0.08466758	0.06503419	0.4071636
a	0.0018705864	0.007226907	0.004512047	0.004406668	0.0014859376	0.0016895408	0.0005104285	0.007426699	0.94707257	0.023798617
v	0.0004323772	0.00072252826	0.00013701693	0.00056663214	0.1389885	0.1132723	0.71291065	0.018262777	0.0007097385	0.013997524
r	0.005403557	0.01137347	0.007085454	0.0071072625	0.004051402	0.0037233713	0.002507037	0.01776353	0.91461855	0.026366333
è	0.05610083	0.010038368	0.00053280714	0.000503272	0.003571266	0.020066688	0.017638959	0.1648748	0.35902837	0.36764467
c	5.186381e-05	3.5786765e-05	4.4067383e-06	1.7520664e-05	0.00030553594	0.0011746546	0.009293564	0.009383715	0.7470598	0.23267315
h	0.0004075443	0.022938628	0.016553245	0.018406868	0.00013442589	0.0007075915	7.4213563e-06	0.0015868103	0.9192307	0.020026779
i	0.030364234	0.004731233	0.00029045384	0.000732102	0.066958144	0.1183995	0.59021163	0.061227057	0.033267025	0.09381861
</S>	0.00017091371	0.0001821697	2.9272114e-05	0.0001278129	0.00087917194	0.0027043289	0.020761225	0.015684359	0.7023684	0.2570924
