 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.37303457	0.064420365	0.031461213	0.08658639	0.07037766	0.101866744	0.022265883	0.12959582	0.11064429	0.0054747593	0.0003357607	3.928897e-05	0.0038972571
n	8.785901e-05	0.047341947	0.9399604	0.0006888032	0.000123913	7.107037e-05	0.00015234265	0.0002860006	5.404503e-06	0.00037588266	0.002115984	0.007253566	0.0015367533
ì	0.012520887	0.14259171	0.016546607	0.00054118945	0.0007247573	0.16833414	0.049281877	0.18762103	0.047387704	0.01942879	0.015587423	0.01059009	0.3288438
c	0.01833293	0.7532558	0.2250631	0.00052652636	0.00013889921	0.0005110382	0.00060358347	0.00023323348	9.167217e-06	1.501885e-05	5.4839464e-05	0.00010300223	0.0011529439
h	0.07765473	0.07863602	0.15958917	0.09654812	0.13627541	0.017923413	0.049937394	0.24046122	0.023841564	0.0059434758	0.012495619	0.09630615	0.0043876627
e	0.5181126	0.27118865	0.07598072	0.017196078	0.028890312	0.032252286	0.0037679798	0.0022992182	0.0021622824	0.030560657	0.009285399	0.0006013849	0.0077024773
n	0.10443225	0.48077515	0.35390282	0.018635001	0.008571953	0.011518516	0.004068155	0.001474256	0.00083107455	0.006145136	0.007303193	0.0017344545	0.000608133
d	0.015527822	0.01759953	0.009693417	0.0017617275	0.0031908266	0.008265497	0.0065325503	0.038118105	0.007049051	0.01306183	0.03796528	0.77248615	0.068748236
i	0.059704624	0.025085576	0.044555854	0.09299038	0.24722135	0.07242109	0.07350272	0.09191649	0.021885455	0.1461273	0.091364145	0.016582664	0.016642412
s	0.17138337	0.64280015	0.100368775	0.020524416	0.024450839	0.01740684	0.010440738	0.0016858919	0.0015996089	0.0030073395	0.0039655524	0.00079109205	0.0015754275
ò	0.0023155466	0.022909205	0.009661822	0.0032009215	0.0051106694	0.01325469	0.010802307	0.031382192	0.005044074	0.023206888	0.052882038	0.7430774	0.07715225
n	0.11193674	0.24746917	0.028940784	0.0851517	0.15912984	0.18392293	0.10684792	0.029659152	0.037446406	0.009185764	0.00016927662	3.5305957e-06	0.00013665808
t	0.08267525	0.24773651	0.04386923	0.014997539	0.022673927	0.04187177	0.04611466	0.05545445	0.011900178	0.048805293	0.11419672	0.16917588	0.10052863
