 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.20889924	0.22810252	0.02474016	0.027599957	0.44829735	0.0039142263	0.058446556
a	0.98810554	0.007769995	2.3380693e-05	0.00010551241	0.00030141047	0.0034646522	0.00022958085
n	0.73754126	0.1891068	0.00041419273	0.00041894702	0.041847046	0.0054007987	0.025270907
o	0.6712362	0.011359299	0.121994406	0.020199573	0.0053907726	0.020865848	0.14895384
n	0.5373565	0.24142757	0.0006414075	0.0013929461	0.043254524	0.007831867	0.16809528
ò	0.14865234	0.0072606592	0.54323095	0.09717259	0.009868815	0.00898612	0.18482852
n	0.098821625	0.85350376	0.0003176322	0.00017278185	0.027968686	0.0003579102	0.018857585
t	0.56929827	0.09098276	0.0025062717	0.0010954908	0.05776386	0.21177721	0.06657615
a	0.8607907	0.06189937	0.062181447	0.0023309584	0.0062928824	0.001448232	0.005056333
t	0.1152908	0.72268826	0.00066462014	0.0008895924	0.14141838	0.0030381829	0.016010078
a	0.22177607	0.007938548	0.00083588023	0.0053273113	0.02018049	0.45807987	0.2858619
s	0.014328142	0.59492546	0.0049769166	0.004203078	0.35073516	0.007918843	0.02291225
ì	0.035856996	0.0017073754	0.021583801	0.03429239	0.025741657	0.10194752	0.77887017
n	0.0017493137	0.26798368	0.01496288	0.032084826	0.6272894	0.0046387226	0.05129109
n	0.018005023	0.06977219	0.03704043	0.009993128	0.21227601	0.3170834	0.33582985
e	0.11271527	0.2617035	0.07825424	0.010340992	0.40037173	0.05129692	0.08531734
f	0.022958057	0.24013248	0.1299362	0.04064466	0.45788956	0.027435472	0.08100357
a	0.045025755	0.00889246	8.715055e-06	0.00028886265	0.028452637	0.8746726	0.042659026
n	0.0019232527	0.055964775	0.2882206	0.18649198	0.31640914	0.013767175	0.13722308
o	0.0013860936	0.00033508713	3.4610362e-05	0.0004261126	0.010653349	0.52975905	0.45740572
ò	0.0015988704	0.0655229	0.16818167	0.089978896	0.5712772	0.01420861	0.08923181
k	0.00037803643	0.00018674626	0.0010612799	0.0004359964	0.020948626	0.9483781	0.028611332
a	0.00028261947	0.00051436515	4.777413e-06	0.00028421357	0.027834281	0.8772929	0.09378692
v	0.0015576989	0.014760782	0.6278584	0.21530408	0.07763331	0.0161607	0.046725
r	0.39605972	0.31713888	0.009739152	0.007913887	0.09117375	0.15291342	0.025061278
è	0.0012273254	0.027382214	0.01033153	0.007095232	0.09668833	0.29669967	0.56057566
c	7.7056044e-05	0.00025582308	0.007960476	0.015305081	0.010500886	0.89296275	0.07293799
h	6.789333e-06	2.1784788e-05	1.4303096e-08	3.2889827e-06	0.0015236716	0.9573477	0.041096803
i	0.0014741096	0.02353938	0.13026164	0.2474909	0.10789784	0.11464109	0.37469503
</S>	0.0003025355	0.0014452309	0.027170355	0.024560912	0.015969027	0.34352675	0.5870252
