 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.7927922	0.0007518205	0.001887841	0.00083733146	1.7539347e-06	0.01279617	0.03027236	0.02383332	0.0015586227	0.049831234	0.032637157	0.030332759	0.009037662	0.0066995774	0.0026624908	0.00035728674	0.0022514677	0.0014588988
m	0.0041839895	0.16293374	0.0018513793	0.03453491	0.73074675	0.060067497	0.0034542577	2.122558e-05	1.8211446e-06	1.6009903e-05	1.3094932e-07	5.5797983e-07	5.641199e-06	1.575224e-07	8.552331e-06	0.00022804702	0.0009559257	0.0009893996
e	0.4250216	0.018646408	0.140555	0.057881095	0.004587395	0.05093794	0.050702758	0.054856747	0.018323787	0.028601725	0.029834228	0.016623668	0.011349506	0.017066468	0.040554635	0.032113038	0.00076843164	0.0015755673
s	0.08336937	0.17054135	0.07209288	0.46866658	0.14604226	0.03771517	0.017841388	0.0009507239	9.599763e-07	0.00027250388	0.00028241833	0.0002929532	0.00044251827	0.00072417845	1.8598457e-05	5.8406422e-05	4.065319e-05	0.0006471408
s	0.008064532	0.119438894	0.32902193	0.11166855	0.22171417	0.050943438	0.073425144	0.022217466	5.8087885e-06	0.018194418	0.0050113923	0.0040689833	0.0033769284	0.009135332	0.0012525117	0.0027790905	0.00016329548	0.019518124
è	0.0004505365	0.019988663	0.005912552	0.008167017	0.96232086	0.0005004727	0.0006380008	0.0011992741	9.40584e-10	3.9346385e-05	1.1860076e-05	4.767501e-05	0.00028985643	0.00010476282	9.088848e-06	8.38481e-06	2.8154287e-07	0.00031141125
r	0.0007768338	0.42560995	0.15361008	0.016026562	0.39706904	0.004007271	0.0020415029	0.0007692753	1.0018424e-09	1.3109139e-05	5.3510206e-07	1.7523473e-05	4.6932426e-05	2.712973e-07	3.207359e-06	1.1596859e-06	9.74859e-07	5.7872703e-06
e	0.016024768	0.113001235	0.20532604	0.31409627	0.09106232	0.09071886	0.06722559	0.05055372	3.198544e-07	0.0031780947	0.00016016593	0.0012444323	0.0041132565	0.00062148075	0.00999153	0.024633193	0.0013839478	0.006664823
m	0.035813227	0.07790948	0.038808823	0.48143432	0.1582925	0.12510987	0.079123236	0.0022789445	5.8906386e-09	0.00022679857	9.1033675e-05	0.00016793566	0.0004649273	0.00015030029	3.8560866e-05	2.2693162e-05	1.8973906e-05	4.8355643e-05
u	0.5074207	0.0032818236	0.016271412	0.013559129	0.0009794614	0.060859423	0.057807416	0.037834883	0.02629581	0.055610154	0.01018262	0.002655039	0.0008427632	0.0025955073	0.08476863	0.08566502	0.028893098	0.004476981
