 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.11399061	0.0053492575	0.09355621	0.0014083238	0.00056066207	0.16619523	0.3079009	0.2395995	0.008316028	0.008379677	0.019819425	0.034924146
a	0.038951628	0.7209441	0.05132562	0.18326186	0.0024245174	0.0004747946	2.0783373e-05	0.00045144747	0.00054427027	0.0014697309	3.2387365e-05	9.884971e-05
p	0.13590933	0.2466117	0.230117	0.2935664	0.07606632	0.008282233	0.0006102807	0.00091544207	0.00017553545	0.0009947616	0.0010540457	0.005696979
e	0.19319014	0.2583673	0.009125917	0.41972303	0.033519484	0.030223643	0.005261389	0.0076186196	0.00426366	0.009437749	0.01128668	0.01798239
d	0.025229182	0.50814605	0.37856537	0.07619426	0.009401707	0.00020748723	6.679096e-05	2.3645185e-05	9.514377e-06	6.0718074e-05	0.00030830523	0.0017869767
ì	0.21665883	0.2219584	0.011532218	0.15256086	0.014974682	0.06873017	0.038745772	0.03927428	0.023703394	0.06493845	0.045450445	0.10147252
a	0.033492208	0.39311898	0.11577457	0.36522546	0.091739945	8.798022e-05	5.2026186e-05	0.00014963213	4.2722495e-05	4.8953098e-05	7.493764e-05	0.00019258248
e	0.043856222	0.23344657	0.3751139	0.20701727	0.046256002	0.06145719	0.014636052	0.004515439	0.0024329436	0.004276657	0.0066471538	0.0003445378
s	0.006086725	0.12704124	0.42957643	0.18414128	0.09223212	0.12597653	0.020595651	0.002715031	0.0012089058	0.0047735376	0.0044682985	0.0011842465
ò	0.0015563429	0.005737248	0.010562396	0.009847753	0.02569273	0.16498096	0.2739437	0.013323786	0.0045213858	0.015925344	0.053123627	0.42078468
z	0.017890008	0.124780655	0.24367703	0.35069135	0.2556651	0.0011868906	0.0008405049	0.0035724798	0.00074574834	0.0006196227	5.6794197e-05	0.00027393136
u	0.06542835	0.074548624	0.06982279	0.3338469	0.12874614	0.076008275	0.0141355	0.025070999	0.015651707	0.039285544	0.1307438	0.026711404
n	0.043191735	0.065076575	0.42746896	0.1848403	0.22936475	0.036752507	0.0060838265	0.0031669755	0.00056623924	0.00084191444	0.0022627385	0.0003835424
e	0.014594937	0.049526203	0.018645782	0.07499717	0.062490966	0.12066224	0.13288522	0.026309146	0.015686564	0.06472242	0.1370207	0.28245863
f	0.01641391	0.032008655	0.40118054	0.123373	0.2056154	0.17330231	0.03319094	0.0065725674	0.0008298926	0.0014400791	0.005046579	0.001026092
à	0.028627658	0.045056704	0.02488293	0.023245545	0.008090172	0.070567325	0.078092486	0.016235042	0.009968483	0.08654342	0.2547058	0.35398448
i	0.0019175094	0.02863588	0.03888658	0.19521828	0.33842424	0.025616288	0.081489876	0.12486031	0.10180427	0.05678595	0.0032056642	0.0031551796
t	0.005450501	0.02510548	0.03630742	0.042452235	0.021420777	0.44975668	0.31231347	0.018852945	0.008247674	0.009015925	0.06791388	0.003162988
o	0.015667357	0.0127958255	0.014270822	0.01903463	0.024816655	0.015900405	0.016650146	0.0140261315	0.009939075	0.08030113	0.47535053	0.3012473
g	0.0027571553	0.005046238	0.060640622	0.038883295	0.10002188	0.39432314	0.30959472	0.050410774	0.0066797975	0.005246157	0.023592357	0.0028038507
e	0.08649617	0.07958886	0.04810559	0.029581305	0.004595896	0.016263105	0.008162193	0.019058881	0.023315255	0.21537693	0.30807784	0.161378
l	0.0005005123	0.0029639557	0.020206496	0.023080584	0.048004024	0.39407447	0.41032302	0.0395644	0.023033362	0.013859045	0.02099776	0.0033922908
à	0.016664412	0.009161746	0.0086866785	0.005683794	0.0030543408	0.006421334	0.006459947	0.0059834267	0.0054059853	0.060066506	0.4058704	0.46654138
