 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.9509448	0.020443747	0.0015572194	4.293941e-06	2.944941e-06	0.0068565537	0.000119162854	0.0041032727	0.00014087786	0.001965968	0.003621521	0.007722957	7.6480974e-05	0.0024402235
à	0.00020972677	0.002084039	0.03778848	0.9489166	0.007023038	0.0018173454	0.000934025	0.00024255524	0.0002499833	2.219924e-05	8.268101e-05	0.0005493369	4.4796463e-05	3.5108773e-05
b	0.0045601134	0.08811348	0.08852725	0.33098567	0.2711278	0.027988173	0.08911999	0.044347815	0.033567857	0.003263222	0.0069119185	0.011126648	5.5957607e-05	0.0003041225
b	0.2291563	0.11413129	0.13810413	0.0019147861	0.0035120787	0.27395055	0.0033358335	0.059397835	0.003654191	0.07709172	0.073405124	0.0006600665	0.021327524	0.00035857124
e	0.19731514	0.4684143	0.057156093	0.06634632	0.011715418	0.046690702	0.01916613	0.03798238	0.068665326	0.005205956	0.018554151	0.0018165294	0.00088082044	9.0694644e-05
t	0.07055439	0.82662404	0.06540384	0.010120734	0.005102941	0.0061964435	0.0059851897	0.003896885	0.0013443849	0.00039447757	0.00025276584	0.00061659404	0.0033758015	0.00013158516
o	0.05185691	0.13817944	0.056592055	0.012127288	0.050263144	0.10094226	0.021384329	0.1389659	0.017280173	0.14129569	0.057980746	0.0016950457	0.20572282	0.005714213
à	0.005260876	0.3273908	0.10433839	0.4434035	0.021656167	0.06772777	0.0030046876	0.017340979	0.0077532274	0.00051862927	0.000837008	0.00048535023	0.00023896668	4.3770717e-05
t	7.412838e-05	0.01920435	0.00036425106	0.079370596	0.15746973	0.0032390656	0.7101736	0.00054278085	0.025048437	0.00014780677	0.00020755667	0.0039256387	0.00021020546	2.1750433e-05
t	0.0065313275	0.045581736	0.079808764	0.0013924724	0.013857783	0.27688342	0.04311155	0.39122844	0.026513347	0.04600491	0.04008126	0.007577245	0.018740373	0.0026874018
o	0.012726224	0.05720063	0.036199294	0.04819988	0.035164963	0.13270867	0.052290868	0.24901417	0.13426429	0.054823257	0.13340308	0.015732162	0.03409144	0.00418098
k	0.00867253	0.38664266	0.06698628	0.16300829	0.10112847	0.07163345	0.036975153	0.08449467	0.07237472	0.002481767	0.0018762943	0.00065545994	0.0027200168	0.0003502223
o	0.5047148	0.032800175	0.019133983	5.261633e-05	0.00063334004	0.05462015	0.001204342	0.03530229	0.00065150793	0.1618369	0.1596865	0.0068299104	0.017111635	0.0054218676
r	0.016093241	0.11652998	0.04139033	0.08519887	0.086144775	0.20851661	0.0771669	0.21653418	0.13055606	0.009949512	0.00671954	0.0016282594	0.0027174314	0.00085432053
à	0.018096842	0.021548683	0.00399759	0.0029655793	0.0519891	0.041586146	0.051550932	0.038920734	0.026376436	0.023821052	0.025574014	0.0077022505	0.5115264	0.17434433
s	0.0019007997	0.027130628	0.0021522108	0.03712484	0.051667914	0.022981634	0.68182397	0.008463836	0.12840761	0.0033945076	0.0026445254	0.027965019	0.0037151508	0.000627307
i	0.036510456	0.048871838	0.021130983	0.00057684525	0.02225858	0.10494615	0.08403265	0.35635388	0.052998	0.10533016	0.06552191	0.026998654	0.03721805	0.03725178
k	0.0035899694	0.11884423	0.081955105	0.052525647	0.029159745	0.1935876	0.043842833	0.26356903	0.16097423	0.026016343	0.018891642	0.0049766554	0.0015551411	0.00051184243
o	0.29068634	0.026019298	0.021131823	1.030741e-05	0.00021647137	0.08742612	0.0016981945	0.06099563	0.00064882386	0.23271279	0.23084225	0.028589856	0.012322343	0.006699756
r	0.010327174	0.029169958	0.019374093	0.029222025	0.063925765	0.15671651	0.13849942	0.2701847	0.22559732	0.031066926	0.016930768	0.004883714	0.002793995	0.0013076054
à	0.0946453	0.03402	0.004342684	0.00023983093	0.009032808	0.03691829	0.02695403	0.03770141	0.008564171	0.031628445	0.04223872	0.034290683	0.3826794	0.25674418
s	0.000543757	0.004316757	0.0012566085	0.013860112	0.050228626	0.011040454	0.6115132	0.012220161	0.17443289	0.006284703	0.0031593367	0.035928153	0.07231949	0.0028956872
i	0.1357604	0.07407139	0.015742399	2.9692848e-05	0.003942296	0.033372235	0.0373626	0.1403697	0.004107096	0.29288206	0.09391135	0.059032362	0.049277477	0.060139008
s	0.0012455228	0.03151401	0.029371012	0.01090755	0.015546171	0.1071222	0.048833854	0.3062252	0.23915896	0.10814326	0.060282413	0.02990207	0.0070329267	0.004714831
i	0.043286685	0.01799691	0.004221239	0.0004213322	0.038841568	0.03754491	0.122768946	0.05899474	0.020088438	0.0702561	0.049034365	0.04829103	0.33818644	0.15006725
e	0.0005393336	0.011073963	0.03493554	0.0052712928	0.002657003	0.23402421	0.01649852	0.31338125	0.07849901	0.12657124	0.09589306	0.07834158	0.0013287074	0.0009852678
e	4.8132522e-05	0.0027663407	0.0043166974	0.0060118516	0.01669025	0.2619907	0.10392448	0.06567547	0.054377496	0.09415322	0.08028812	0.19111201	0.10871688	0.009928395
e	0.00051449356	0.0109606525	0.0104403375	0.0060093887	0.012459737	0.29972935	0.058959506	0.10795573	0.06003944	0.057190653	0.09487886	0.24291152	0.02997452	0.007975817
e	0.0012850099	0.02366192	0.009778632	0.007060596	0.013810442	0.3279023	0.07531345	0.1218647	0.07512873	0.03513226	0.06238365	0.21926829	0.019057518	0.008352489
e	0.0017449342	0.030310398	0.009705513	0.005651765	0.012484173	0.319723	0.08339431	0.13597962	0.075484216	0.030251922	0.049769577	0.2214116	0.015062047	0.009026888
t	0.0020356933	0.035956737	0.009532585	0.0045815683	0.010981533	0.2929269	0.07265054	0.13152152	0.06847254	0.028307324	0.048743967	0.26478344	0.01693211	0.01257356
è	0.06671426	0.008713283	0.00042131124	0.00034853411	0.005326239	0.006752175	0.0066918037	0.005579591	0.0023292082	0.0017089145	0.0038591113	0.02990864	0.17778996	0.683857
l	0.13397379	0.01851576	0.002716283	0.0015677859	0.0055846693	0.029520525	0.04142475	0.018894278	0.03815348	0.013356849	0.012075323	0.09935846	0.1091131	0.47574496
i	0.4008739	0.025764586	0.005196037	2.1329593e-05	0.0019104278	0.014501711	0.010582748	0.0133644575	0.0007320053	0.024989415	0.019001609	0.022422124	0.1052984	0.35534126
à	0.06893695	0.014656837	0.0035729706	0.000656252	0.014986023	0.08533658	0.056890294	0.22280939	0.040914707	0.109605536	0.062528916	0.17748724	0.043401577	0.098216794
s	6.8164727e-06	4.564971e-05	1.2941809e-05	0.0012865139	0.060582608	0.003236082	0.22243156	0.00044182688	0.005322321	0.0009713404	0.0007251567	0.061546244	0.6219437	0.021447267
p	0.020561894	0.06461319	0.00838702	0.00014607239	0.020203361	0.029809767	0.19175667	0.090459615	0.0076844776	0.07214687	0.02032458	0.049338877	0.11975531	0.3048123
r	0.27652183	0.100161746	0.01035795	0.00028714465	0.004494129	0.0031424896	0.022208963	0.03766285	0.015141918	0.10500095	0.08701403	0.071410276	0.11543057	0.15116517
o	0.6521872	0.07478989	0.0024981464	2.1455164e-05	0.0005582226	0.00052007404	0.004317083	0.0031329906	0.0016270973	0.011843776	0.0118586775	0.014566523	0.15700184	0.06507709
</S>	0.0017498544	0.0062018265	0.0011696537	0.0028407031	0.040186953	0.018914972	0.09255826	0.048183754	0.03209337	0.049734823	0.018830243	0.061762374	0.19210787	0.43366536
