 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.12445576	0.005979835	0.10808996	0.0017067649	0.00066405046	0.20396607	0.3833368	0.08371413	0.045771115	0.00027722004	0.042038385
a	0.04086941	0.7104017	0.047190096	0.19726776	0.0022876184	0.00021130343	1.4525268e-05	0.000628662	2.7485417e-05	0.001001417	9.9927536e-05
p	0.13742018	0.2577866	0.22638711	0.3033359	0.06292259	0.005210219	0.0004769973	0.00067006296	0.000564529	0.00020052148	0.0050252257
e	0.18602692	0.2392391	0.007838343	0.4107999	0.033545543	0.032802764	0.0040277974	0.0052063707	0.0020934774	0.06398905	0.014430782
t	0.026269361	0.53635126	0.34661308	0.08100389	0.007641401	9.7159565e-05	4.000447e-05	1.9430023e-05	1.6135084e-05	2.1961381e-05	0.0019262526
ì	0.019819237	0.031594764	0.004754128	0.06490549	0.057047375	0.1686386	0.10078861	0.028932793	0.025444636	0.24562913	0.25244525
a	0.094168	0.3602386	0.13871281	0.3360077	0.07025394	8.838569e-05	3.478026e-05	8.3318526e-05	2.1911757e-05	8.243313e-06	0.0003822909
e	0.047414742	0.16192907	0.37770617	0.27046615	0.11124951	0.022964455	0.0017779417	0.002887766	0.003219799	0.00021562404	0.00016880348
s	0.0017977227	0.080225274	0.22681102	0.33876413	0.24873899	0.09000743	0.0043645767	0.0033786104	0.005071464	0.00037538394	0.00046544254
ò	0.0007066619	0.005825604	0.006147336	0.01863754	0.049956884	0.16152099	0.17438577	0.013066335	0.05918814	0.20919998	0.30136475
z	0.013295536	0.11423738	0.32919088	0.33095682	0.19811387	0.0028334463	0.0017877787	0.008398838	0.0010830486	8.933852e-06	9.343085e-05
u	0.120489605	0.07279843	0.1117028	0.280597	0.08078473	0.13344605	0.010751941	0.048490003	0.035207756	0.07766602	0.028065601
n	0.03450552	0.05620173	0.43059525	0.19688067	0.2173301	0.05145089	0.0069753136	0.0022424131	0.0033160239	0.000115402065	0.00038671333
e	0.02118629	0.049314726	0.022335494	0.09850325	0.08523218	0.08968195	0.062178746	0.029843627	0.047424603	0.29724565	0.19705348
f	0.012068128	0.020807954	0.43832844	0.0794978	0.12186262	0.27673	0.037925754	0.0039365822	0.0076312823	9.368974e-05	0.0011177923
à	0.031489022	0.04303654	0.030377278	0.028128471	0.01022337	0.062356424	0.047945563	0.022838136	0.032805715	0.19434655	0.49645287
i	0.0021947385	0.022529293	0.03884619	0.15906718	0.3402422	0.038794912	0.14988737	0.1562932	0.081556566	0.0020642127	0.008524127
t	0.0061459374	0.03532578	0.045749802	0.06330601	0.033453558	0.4860731	0.21830277	0.041446205	0.0515184	0.010428169	0.008250324
o	0.018033007	0.011316209	0.016753566	0.02044344	0.030519767	0.012555939	0.008794971	0.01698786	0.041798007	0.36566013	0.45713708
g	0.0023792053	0.0034500365	0.056678377	0.028050072	0.08659783	0.4658967	0.26950085	0.024696201	0.05715291	0.00061397627	0.0049838265
e	0.09062816	0.07751634	0.06113873	0.032456312	0.005756978	0.012813875	0.0047117076	0.039801564	0.026277037	0.33146232	0.317437
l	0.0004127304	0.0017144127	0.014093965	0.0121501405	0.03322017	0.4681262	0.3713147	0.025479605	0.06658607	0.0017569847	0.005145036
