 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.65938294	0.048427388	0.015740532	0.022118824	0.013691251	0.06686811	0.057873916	0.00556283	0.09256674	0.017767398
t	0.00010446308	0.114404716	0.87561893	0.0064405976	0.0007638496	2.9372031e-06	1.2473843e-06	9.446871e-05	4.1755434e-06	0.0025646023
e	0.05249442	0.51275235	0.07170451	0.039344877	0.13606392	0.008521469	0.00020699853	0.1252907	3.1765e-05	0.05358903
l	0.0076750857	0.8252687	0.14780563	0.01533638	0.0017872691	3.5845605e-06	8.716332e-07	2.9944513e-05	1.1552926e-06	0.0020913384
ì	0.018977638	0.02899402	0.096440665	0.02750501	0.07092704	0.33721423	0.048794705	0.29295054	0.0008232608	0.07737297
s	0.47723013	0.23754452	0.24763343	0.031708308	0.003952592	3.2516713e-05	6.7174034e-05	0.00015266819	0.000101252605	0.0015774794
i	0.0064007137	0.35222366	0.28365764	0.17997667	0.15183787	0.0011526549	0.00041396823	0.016750228	0.0004125789	0.0071740574
n	0.01786036	0.61549675	0.19275077	0.16090974	0.012625314	4.294725e-05	1.6921673e-05	3.2503573e-05	1.8460622e-05	0.00024622967
a	0.0029402848	0.23409556	0.1791962	0.053356417	0.11123303	0.015047145	0.0058537317	0.2603932	0.00014779992	0.13773665
z	0.03526114	0.36117688	0.20139363	0.36333522	0.03792078	0.00019851829	5.9886246e-05	0.00013453541	3.1664735e-05	0.00048774408
ì	0.008866478	0.023094889	0.031960234	0.021877907	0.02011255	0.13908671	0.13319018	0.4866818	0.0033813368	0.13174796
s	0.34416	0.14720187	0.252563	0.20815428	0.040847175	0.0010037302	0.0019310117	0.0010361375	0.0012115638	0.0018912533
i	0.03427023	0.1969272	0.08490749	0.1943321	0.2968987	0.035489567	0.01894852	0.080317445	0.026055507	0.031853262
n	0.030916335	0.11469314	0.09309296	0.6273863	0.12780243	0.0032814427	0.0022918202	0.00033364064	9.688721e-05	0.00010512855
a	0.013090068	0.10468011	0.048178896	0.029265845	0.045229178	0.022479448	0.013563185	0.6824194	0.002503134	0.03859067
m	0.020039583	0.042538065	0.045527764	0.69809204	0.17255113	0.009607769	0.010302786	0.00088210416	0.00023679575	0.0002219302
i	0.024472283	0.009043291	0.034061067	0.010173757	0.008523887	0.25213483	0.008325646	0.6395932	0.010028529	0.003643588
n	0.012731594	0.025490705	0.0664585	0.469457	0.28446403	0.064395554	0.05432815	0.016681347	0.0033318037	0.0026613292
ì	0.01426646	0.018323844	0.008540974	0.01344503	0.007732912	0.05689182	0.06831249	0.6554994	0.037033632	0.11995344
s	0.037050556	0.029057527	0.08343836	0.2305939	0.18367559	0.014712219	0.051454738	0.033153456	0.15786189	0.17900176
e	0.028814385	0.040444657	0.010156878	0.0409872	0.06146843	0.15106314	0.20542754	0.19305098	0.22885418	0.039732613
l	0.012705627	0.028080627	0.014215263	0.26717573	0.3282886	0.0661319	0.26160672	0.017710492	0.0028725972	0.0012123706
i	0.024444196	0.010522908	0.012274166	0.015816705	0.012227199	0.35828865	0.030297203	0.39841333	0.13010772	0.007607901
p	0.0057692113	0.016236434	0.007118938	0.15556638	0.1878614	0.07047316	0.51346767	0.031814657	0.008200758	0.0034913716
a	0.013679083	0.010661237	0.00927942	0.011933613	0.0077112652	0.19850957	0.010970872	0.57783246	0.12857135	0.030851092
r	0.0010924377	0.002683561	0.0053572906	0.057512026	0.04557686	0.14106058	0.65923846	0.0741248	0.008294394	0.005059543
ò	0.008136919	0.010227779	0.001687124	0.0034200333	0.0023214598	0.015380108	0.004964537	0.27439955	0.4339247	0.24553785
n	0.00076606846	0.0007492033	0.0028119076	0.006926385	0.009218184	0.015725046	0.07461491	0.06392613	0.42212743	0.4031348
g	0.024901353	0.012984337	0.0048877546	0.020214425	0.016184391	0.086013414	0.1579792	0.099608496	0.54912543	0.028101198
h	0.04746387	0.006755073	0.0012005096	0.0020833844	0.013083692	0.12177153	0.06527338	0.67186224	0.06917696	0.0013293742
ì	0.018168518	0.005701153	0.0012921412	0.0009426498	0.007850136	0.09687876	0.013814928	0.5593811	0.27741596	0.018554665
z	0.00019180572	0.00023739254	0.0003666366	0.00059761864	0.0021262537	0.004631825	0.01690963	0.07354401	0.5251785	0.37621632
i	0.07404223	0.025353769	0.03923099	0.06544943	0.04796587	0.25009865	0.05713775	0.16442128	0.2508188	0.025481272
n	0.005286474	0.017773783	0.00228717	0.0054497714	0.033852972	0.073810115	0.029851848	0.707289	0.040012203	0.08438658
