 	era	molto	stanco	</S>
a46	0.7965398	0.202817754	0.000634845885	7.5965175e-06
a8	0.793794366667	0.204713972667	0.001477895395	1.37649111667e-05
a37	0.601955323556	0.156174322222	0.229619343332	0.0122510043591
a31	0.223899187852	0.454044110741	0.305735583777	0.0163211120827
a0	0.317646374617	0.56683072358	0.110058441926	0.00546445666388
a20	0.397977164872	0.53775520786	0.062397288642	0.00187035328663
a31	0.288982428291	0.659507235953	0.0506319728807	0.000878373120877
a39	0.23628958943	0.687620661984	0.0751040476269	0.000985681140292
a41	0.15554385481	0.633865337328	0.188290425876	0.0223003541801
a31	0.0833471077033	0.422960785776	0.407093975292	0.0865981147267
a28	0.333180647001	0.202466889592	0.372090304097	0.0922621855756
a11	0.646440439	0.107053927531	0.178935410366	0.0675702791919
a20	0.643049236333	0.10299636251	0.165043880122	0.088910553064
a31	0.607602912111	0.105461540837	0.199824573374	0.0871109610213
a11	0.495992060704	0.137625093612	0.235183731125	0.13119911034
</S>	0.393348765352	0.179438751806	0.241613825562	0.18559868017
