 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.958360335	0.022004763	0.0093806095	0.002054563605	0.0011322758	0.00598409735	0.0010832808475
a46	0.761427191667	0.158359321	0.0404627808333	0.00178311117167	0.0010392785	0.01962069535	0.0173075054158
a31	0.688474587222	0.199124984467	0.0491322541444	0.00190656342389	0.000780384384667	0.0384494671167	0.0221317026386
a17	0.875443519074	0.0679060700557	0.0196015812481	0.00092134729603	0.000270431978889	0.0282651383222	0.00759195613953
a37	0.696065286358	0.188477214452	0.0964091330827	0.00032475934541	0.00190978142563	0.00963657534407	0.00717727747318
a31	0.426188638786	0.228791818817	0.256977497694	0.00067191544047	0.00502648580854	0.0682184704014	0.0141251774911
a39	0.278900440595	0.301599820272	0.308519215898	0.000945365200157	0.00471015793618	0.0885263494671	0.0167986471637
a31	0.381980054532	0.326778466424	0.195822782966	0.000686313986719	0.00550424311206	0.0648854658224	0.0243426513879
a37	0.403462724844	0.341245101808	0.153072098655	0.00230323842891	0.0105391410374	0.0611329789408	0.028244678796
a31	0.144822391115	0.345079798403	0.139092890552	0.0075755566763	0.0119847626791	0.26166810998	0.089776452932
a46	0.0615929338717	0.342205277268	0.0968632645173	0.0132849795588	0.042574299893	0.331436794327	0.112042434311
a31	0.0292214342239	0.340464252989	0.0949620768391	0.0294358078529	0.061840818631	0.262412505776	0.181663088104
a46	0.033971147008	0.18719456823	0.087343495613	0.052670280951	0.15883205821	0.256405058592	0.223583342701
</S>	0.052698583504	0.202979489115	0.0966268498065	0.0618563054755	0.268281094105	0.165646864296	0.151910741351
