 	lo	ho	finito	di	fare	</S>
a8	0.69462673	0.1372154275	0.1609929455	0.0018303497895	0.000644371885	0.00469019027
a31	0.505274576667	0.182336629167	0.3059195085	0.000629705312833	0.000763730245	0.00507584522333
a20	0.477012908889	0.179965529722	0.334750386167	0.000253393154278	0.00244199588167	0.00557582720778
a24	0.54142771963	0.151862694574	0.293832985389	0.000241327228093	0.00569350336056	0.00694179706926
a18	0.540284939877	0.0910687161913	0.355202561796	0.00111537692603	0.00758072578685	0.00474766245642
a31	0.341878919626	0.0446015919638	0.603996787265	0.00141558785534	0.00565776169562	0.00244934831214
a20	0.292428432875	0.0223250202213	0.664196842422	0.00123527449845	0.00982549066521	0.00998894583071
a10	0.273050636492	0.0144711665738	0.687881814141	0.00106377571615	0.0109543683884	0.0125782623569
a20	0.331259351031	0.0181011490246	0.61385173138	0.000658093088717	0.0157096696295	0.0204200105323
a7	0.434285550344	0.0443337096749	0.418013463793	0.00422584092957	0.0451625498765	0.0539788668441
a31	0.232230670115	0.0432989398916	0.624800067931	0.00545052337652	0.0441114596255	0.0501083223147
a20	0.154919653372	0.0295574532972	0.70342148931	0.0147758318588	0.0602053662085	0.0371201898049
a18	0.166471086124	0.0486135810991	0.572364616437	0.0790464039529	0.0953278920695	0.038176421935
a24	0.134892097041	0.0708906803664	0.527751358812	0.120222901318	0.0965841673565	0.049658813645
a46	0.117765069014	0.0875822634555	0.402508612937	0.203332587106	0.125095229119	0.0637162845483
a31	0.118605719671	0.0945067044852	0.267284067646	0.203483781369	0.20250774304	0.113612031516
a33	0.13231044989	0.0883107448284	0.229355589215	0.190509799456	0.22323340768	0.136280032172
a8	0.134135629963	0.0987730916095	0.178274086405	0.326535366485	0.182835699227	0.079446127724
</S>	0.131532624981	0.112717335805	0.144636783203	0.381056053243	0.173296554613	0.056760626862
