 	i	bambini	non	si	vestono	da	soli	</S>
a31	0.45409676445	0.025315617	0.1006735455	0.351361745	0.0066242289	0.00176274465	0.058705418	0.0014599347
a0	0.19247577445	0.0192723065667	0.102961118167	0.363039495	0.00265807584833	0.00160130981533	0.314976662667	0.00301525716667
a31	0.130646703483	0.0078322645789	0.044806801389	0.407449991667	0.00126273489778	0.000578068581777	0.404306939222	0.00311652857222
a17	0.352774623161	0.00349180634963	0.025297286463	0.412182778556	0.000792487891793	0.000226559010926	0.203727494741	0.00150699787407
a20	0.552882461054	0.00311727944988	0.0183821284877	0.177524517519	0.000347891583131	0.000102943355975	0.24619995158	0.00144282155802
a31	0.338095077018	0.00222639356629	0.0115821298292	0.276124282506	0.000221081889377	6.57148426583e-05	0.37037630386	0.00130899710934
a37	0.299491915673	0.00257698693843	0.0109840382764	0.413794407502	0.000198429388126	0.000166685571553	0.271687295287	0.00110019952645
a15	0.553113605224	0.00563644031281	0.0350743100921	0.302594717834	0.000367164999375	0.000321602930518	0.101186028762	0.00170605454215
a46	0.670920555075	0.00734087377094	0.090034813364	0.178701571278	0.000563099113125	0.000459287103506	0.0482753085873	0.00370444474738
a24	0.555478195025	0.0123533875903	0.194820924455	0.190487823759	0.00231045203771	0.000934961467835	0.0296590635291	0.0139551705825
a31	0.353710071675	0.0131050821968	0.199755553152	0.234353644586	0.00568267351257	0.00251876938928	0.112788639176	0.0780855625275
a18	0.453898073892	0.00695137649893	0.0919380217173	0.214965671529	0.00543479590419	0.00263909406976	0.134027409092	0.0901455911758
a11	0.575384111297	0.0172549152663	0.0865273295724	0.216623247176	0.00350587563473	0.00263619192992	0.0473699913973	0.0506983240586
a35	0.479763257099	0.0327866630888	0.104226306524	0.310447739059	0.00578091097824	0.00521847404331	0.0202968762324	0.0414797533529
a31	0.379649652366	0.0287682260296	0.116127462175	0.29737684302	0.00973702665941	0.00749188934777	0.0298864688441	0.130962453118
a13	0.374381750789	0.0198518970099	0.106674311058	0.276816701007	0.0130701495531	0.00895763011592	0.0350741892814	0.165173392039
a11	0.466103670263	0.03614724567	0.0782778193527	0.287930420336	0.0139322281844	0.011027694372	0.0203660490938	0.086214885013
a31	0.377227086754	0.0630835485567	0.120059815118	0.226839623445	0.0131673643948	0.0165937817907	0.0220021450313	0.161026631671
a46	0.294075285585	0.0686742651856	0.126695758373	0.230136517815	0.0325573637983	0.0312621082636	0.0375955996771	0.179003077224
a31	0.236248411862	0.124210634062	0.132669732791	0.187497008272	0.0430830069328	0.0618086994212	0.048062120559	0.166420352408
a24	0.230619617287	0.158499069354	0.145300204264	0.137143988424	0.0440038066443	0.0699017564737	0.047443631853	0.167087880803
a35	0.280279012429	0.135948367785	0.128236891421	0.151103076141	0.0801152008814	0.0752983688246	0.059311823951	0.089707242601
a31	0.192424189476	0.173176282595	0.147267390474	0.105733282047	0.0803198782938	0.0993986429415	0.0656935366503	0.1359868032
a46	0.140542651825	0.179467350865	0.149953130158	0.0895207940157	0.0908735840979	0.111353910981	0.0755767308834	0.1627118344
a31	0.118195062275	0.150662283622	0.119085293386	0.0771485893386	0.101324438033	0.149071720327	0.0827119002945	0.201800711467
</S>	0.0874860986375	0.150707776811	0.102989101693	0.0447911716693	0.0750999890165	0.181572800163	0.0734947851472	0.283858285733
