 	non	ho	cosa	a	fare	</S>
a8	0.735691695	0.249778254	0.0051307117	0.00088609875	0.00189777635	0.006615449185
a31	0.725598878333	0.253517504667	0.0119287142333	0.000363960276667	0.00184805677333	0.006742896875
a37	0.821625659444	0.151783834889	0.0202981840778	0.000762916918889	0.00180538414778	0.003724082105
a11	0.801415819815	0.171535414963	0.0181528273593	0.00138725153963	0.00474709738259	0.00276166514833
a13	0.785898159938	0.167125738321	0.0122713792531	0.00686771531321	0.0243686311275	0.00346841582944
a20	0.698830639979	0.131665196107	0.00942132355103	0.0369193817711	0.109405098042	0.0137583382765
a31	0.425265118326	0.141866785369	0.0209443781837	0.185933597257	0.201134486014	0.0248556044255
a8	0.174272871109	0.116253676956	0.0249959707279	0.244837595752	0.305645468671	0.133994399809
a31	0.109576527036	0.151893334152	0.0915640639093	0.130495519584	0.301040959557	0.215429566603
a46	0.120181289012	0.189224401384	0.135240796303	0.103380527528	0.258985873186	0.192987115534
a8	0.129485529671	0.125073752461	0.100618353768	0.220954952509	0.271558874395	0.152308571845
</S>	0.125126409835	0.11092622923	0.096947706884	0.316780356254	0.241258027198	0.108961295922
