 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.0756974567	0.061857156	0.054904745	0.027797585108	0.00817404411	0.03224073935	0.0559412734	0.41573529	0.18968679	0.07739589	0.000568990645
a23	0.0289011195	0.0268323036667	0.0352173612667	0.00927059865213	0.00282433720933	0.0179712866833	0.0265007174	0.380868066667	0.24559453	0.225685166667	0.000334452788333
a31	0.0119225686333	0.0140313242222	0.0168542133556	0.00309219555384	0.00095951531011	0.0229883525611	0.0409816831333	0.232043202222	0.329886653333	0.326918215556	0.000322055092778
a37	0.00553377894443	0.0118527040741	0.0122429611185	0.00103602348628	0.000366954325703	0.0194353948537	0.0415201163778	0.226125194074	0.358248484444	0.323362281852	0.000276122304259
a39	0.0811035197148	0.225046860691	0.0269429423728	0.00149714940476	0.00170958752323	0.0088698250179	0.0182368332259	0.145830098358	0.228300253515	0.262204969284	0.000257964174753
a17	0.241277659905	0.388943753564	0.105961682791	0.00181571620159	0.0118873625077	0.00776013240597	0.0124748475086	0.0527198526193	0.0773775724717	0.0995422212613	0.000239225468251
a11	0.226961685635	0.277345737855	0.247130754264	0.0036723810672	0.0588606341692	0.0156779004687	0.0318793565029	0.0473937937064	0.0319618300906	0.0566726699204	0.00244329211275
a31	0.087610605445	0.153471684952	0.244660164755	0.00423021452907	0.0681497567231	0.0743099581562	0.102714888834	0.0629220902355	0.0287867540302	0.157993859973	0.0151500434709
a20	0.047602529715	0.133451337317	0.276266974918	0.00174571191636	0.030280339741	0.0906807967187	0.124656072945	0.0671841690785	0.0329038466767	0.177511483658	0.0177167694236
a31	0.0332884379783	0.116544797006	0.334366374973	0.00123531763879	0.019961755747	0.0871219762396	0.139077447648	0.0727089230262	0.0278922252256	0.143747454886	0.0240553180745
a24	0.0246321707328	0.055746676902	0.214452686658	0.0031318079796	0.032025652249	0.11540378208	0.215346572549	0.118001427675	0.0553401420752	0.136825072629	0.0290940086915
a31	0.0219173761443	0.034672637234	0.132892407219	0.0101248849932	0.0463388074163	0.13143775736	0.250057974183	0.128825834558	0.0658496273584	0.129084708543	0.0487979888972
a8	0.0198009562814	0.091956390678	0.20847379574	0.0122791136644	0.0441655811388	0.102953565187	0.173794255728	0.131773753519	0.0356585871195	0.127179454848	0.0519645517991
a31	0.0211391607605	0.113506823893	0.220975920247	0.0173105042215	0.0757144990463	0.117954211129	0.156614239576	0.13509968784	0.0349515597065	0.0639641212827	0.0427692727664
a24	0.0428115972535	0.0633391699643	0.112852219416	0.0311255007405	0.106389619682	0.147858930376	0.227521186525	0.119794225947	0.0575122705688	0.0479548447609	0.0428404549221
a6	0.0622901424178	0.0593866829881	0.179017470805	0.0489410495802	0.125696343227	0.0894503101253	0.180110102175	0.120054481982	0.0613085858563	0.053428711587	0.0203161403074
a31	0.0354770914626	0.0356912565294	0.192006790268	0.0428287941934	0.111988197742	0.134430680042	0.245086557392	0.0828803086607	0.0395374482854	0.0496417681957	0.0304311347691
a20	0.0270313421442	0.0616470730431	0.124046816756	0.0290880993978	0.112379135914	0.151175474347	0.279340925797	0.111940230887	0.0313805744285	0.0395914350652	0.032378905723
a31	0.0249312186147	0.071791105681	0.116061188919	0.0314735287993	0.204578628638	0.106946517449	0.200326488599	0.157941976962	0.0394243324762	0.0300263873551	0.016498620041
a23	0.0199617141049	0.067765093227	0.130060792973	0.0432938295998	0.291046346213	0.088613787483	0.1514434852	0.146516422321	0.0329940804921	0.0178767831184	0.0104276703137
a28	0.0252348107016	0.077193414409	0.203744187658	0.0624251831999	0.284794972071	0.070051379161	0.103800084067	0.124575254107	0.0248983678307	0.0156821293728	0.00760022407123
a31	0.0164479016139	0.0387898775363	0.177861875219	0.0585277177333	0.21680355069	0.0813693417203	0.174519624689	0.134558248036	0.0389826952769	0.0357292437909	0.0264099156904
a0	0.0139387735846	0.0454630185788	0.154112201073	0.0494342125778	0.22120690023	0.0851373479068	0.182349304896	0.147441726012	0.034874737759	0.0360394812636	0.0300022750635
a28	0.0278347595282	0.0655978661929	0.237265993691	0.0724613575259	0.226539796743	0.0811547379689	0.103236972965	0.135501562004	0.0181423939197	0.0182517984212	0.0140127448545
a35	0.0454035981761	0.063356568731	0.276832237897	0.0919975591753	0.168756162248	0.075877437323	0.0708104969883	0.158548694001	0.0174014163066	0.0183362328071	0.0126795866182
a8	0.047566009392	0.054786769577	0.199670470632	0.0722713103918	0.106218014083	0.065756820441	0.0675076049961	0.291733444667	0.0290852291022	0.0407330756024	0.0246712298727
a20	0.0322953707973	0.0323825541923	0.0886689392107	0.0412830334639	0.051899701361	0.0462683728137	0.0724567596654	0.407261024889	0.0818266883674	0.0997705598675	0.0458869759576
a31	0.0226710025991	0.0179924507308	0.0367454866369	0.026398749488	0.0312812691203	0.0265223152712	0.0686864665551	0.36781020163	0.172004596122	0.165712219956	0.0641752186525
a37	0.032008135533	0.0277616702436	0.0649438081123	0.0482053508293	0.0501094050401	0.0400534134237	0.068286862185	0.31768406721	0.151342157374	0.139517445319	0.0600876562175
a31	0.0392113798443	0.0328634530812	0.0755709493708	0.0659737976098	0.0660768693467	0.0454092226412	0.0644879050617	0.32849977907	0.125386911125	0.10172199044	0.0547977320725
a37	0.0490992266148	0.0422624876937	0.0841316831236	0.0894335812033	0.0821288807822	0.0494466877137	0.0629865480206	0.284860183023	0.115483112708	0.08618038748	0.0539872116908
a19	0.0642895108716	0.0612417612312	0.115330169041	0.102688380401	0.0915832302607	0.0696358379046	0.0668378120069	0.289300761008	0.0477830609027	0.0477600818267	0.0435493772303
a35	0.0562335342905	0.0530641577437	0.0836925200137	0.0724471121337	0.0669009587536	0.0580917893015	0.0594498323356	0.429856470336	0.0332189939676	0.0470849226089	0.0399597224101
a20	0.0369405020968	0.0337747862479	0.0462685686712	0.0433792567112	0.0395878582512	0.0388329421005	0.0501614074452	0.526320803445	0.0660655073225	0.079153774203	0.0395146051367
a31	0.0278504803656	0.020540412416	0.0235310385571	0.0323635695704	0.0297816750837	0.0223370438002	0.0432367898151	0.475579991148	0.165827579108	0.114930718068	0.0440206717122
a39	0.0419683864552	0.033847311472	0.0446698138524	0.0639527398568	0.0524777606946	0.0352244887001	0.0514383982717	0.365026090383	0.162385079703	0.0988673250227	0.0501425732374
a31	0.0541204411517	0.0416035881573	0.0535369012841	0.0865640466189	0.0667970058982	0.0410892375667	0.0538181554239	0.335443836794	0.136119739901	0.0794185140076	0.0514885354125
a28	0.0588887227172	0.0446358487191	0.050275323428	0.107313752206	0.0749171076327	0.0408196538556	0.0541973524746	0.309873235598	0.128594274967	0.0756410540025	0.0548437034708
a20	0.0658167209057	0.057719864573	0.064220961476	0.114388839069	0.0801170325442	0.0552836879519	0.0619613614915	0.321830691866	0.0609656993223	0.0610267553342	0.0566684011569
a8	0.0809857183019	0.0737639648577	0.076143437492	0.108288318023	0.0850864408481	0.0657418626506	0.0663588648305	0.301642870622	0.0356074804408	0.0501360617781	0.056244993719
a13	0.0837407997673	0.0751097249526	0.074945686164	0.101746298341	0.0819605222827	0.0651983808835	0.0647245399435	0.314858103541	0.0329475604803	0.0501197525927	0.054648639573
a44	0.0875489889224	0.0758255549842	0.0728658410547	0.114159598447	0.0848010644276	0.0653543222945	0.0657766333145	0.29060279318	0.0325932708268	0.0525876718642	0.0578842815243
</S>	0.103304494461	0.0902324774921	0.0862117255273	0.147347464223	0.104423549714	0.0760902041472	0.0740536466573	0.18085655459	0.0248518579134	0.0481650024321	0.0644630707621
