 	che	non	li	aspetiamo	</S>
a20	0.0491700675	0.07004972265	0.2974759627	0.58292202	0.000382251238
a8	0.0487679235	0.07710588155	0.305601199233	0.567706203333	0.000818786632667
a7	0.0213344851	0.0351521556833	0.217856394744	0.723090634444	0.00256628224422
a35	0.00790213541667	0.0151508545944	0.500051971581	0.473202300148	0.00369270931474
a46	0.0400430192556	0.0162324450648	0.590180287194	0.349856142049	0.00368810877158
a31	0.0534851610852	0.0165310762549	0.340551792398	0.58575687735	0.00367509649053
a11	0.116011941695	0.0127669576516	0.214750287466	0.65249120245	0.00397961929684
a31	0.141186132232	0.0121635793505	0.159422222489	0.683217900817	0.00401018339895
a0	0.105004842411	0.00856084775017	0.102789647496	0.779378033606	0.00426661309965
a31	0.12105811247	0.0120956667501	0.069379483832	0.782620311202	0.0148464123665
a30	0.162940129157	0.0267174855834	0.060321935944	0.709067437067	0.0409530224555
a0	0.201115786386	0.0723465218611	0.166925798648	0.486456759022	0.0731551541518
a31	0.230072442129	0.18183642062	0.258704902883	0.236866593674	0.0925196347173
</S>	0.270258561064	0.25628332531	0.250969156442	0.126420787837	0.0960681273587
