 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.289377805	0.45495412	0.096099814	0.152289192	0.0043985435	0.0028805295
a31	0.173948725	0.344455741	0.276659797333	0.199116600667	0.00208988040333	0.0037292592
a8	0.0609326658	0.258818168	0.440488812444	0.235830440222	0.000808903827777	0.00312099893333
a31	0.0218658521667	0.242953187333	0.519728430815	0.213115855074	0.000353939397592	0.00198277041111
a15	0.00900765492223	0.194020080444	0.646719423605	0.147156316691	0.00154293539753	0.00155364357037
a13	0.00792300174074	0.376419446815	0.484307571202	0.123590963897	0.00550942379918	0.00224965042346
a24	0.00723591604691	0.404129692272	0.295642367067	0.172382009632	0.0738008924331	0.0468091663078
a31	0.00317378412897	0.185130323191	0.184613224689	0.472774963211	0.0932178036677	0.0610899442359
a18	0.00193551395632	0.0752431651637	0.116866173896	0.743222934404	0.0381559070792	0.0245763300453
a31	0.00156670582544	0.0381522759879	0.0931346452987	0.822869624801	0.0236695866931	0.0206071261818
a20	0.00319556118181	0.0166257479293	0.0569802607662	0.8924447416	0.0135807515644	0.0171728870606
a11	0.00616224839394	0.0282675349764	0.114603525255	0.6238315792	0.161231431855	0.0659036376869
a8	0.0141142054646	0.0341570446588	0.210064798418	0.381976441733	0.259539333952	0.100148171229
a31	0.0155571920549	0.0207426688863	0.211172389473	0.305644020578	0.161138481317	0.285745265743
a8	0.0444264942516	0.0202496769621	0.159412199824	0.315031130193	0.119633170439	0.341247327248
a31	0.0887801080839	0.0520162863207	0.181548453275	0.320352146731	0.157696316813	0.199606697749
</S>	0.0984081690419	0.0794137331603	0.218641506637	0.202041628365	0.192621668406	0.208873323874
