 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.0297237815	0.814473325	0.11694978	0.00436650266	0.02221619045	0.0035831515	0.00393111242	0.00475613781
a31	0.0250381585	0.593486108333	0.333812773333	0.00175303182667	0.0302312121167	0.00333439433333	0.00453325240667	0.00781111427
a15	0.0150780789	0.500003612778	0.423380634444	0.000832185146223	0.0325013670989	0.00273559887778	0.00557981526889	0.0198887634233
a20	0.00653757526667	0.730637947593	0.221425616148	0.000557697386074	0.011009476083	0.00147402972593	0.00666052322296	0.0216971778078
a11	0.00347400878889	0.886320682531	0.090551140716	0.000999568228691	0.00377538157933	0.00100897219864	0.00472419127432	0.00914609913593
a31	0.0017742568773	0.662436370844	0.325684087572	0.00090796530623	0.00129406285311	0.000514922336213	0.00295976162477	0.00442859097864
a39	0.0009905674401	0.585836666948	0.407012638857	0.000510931982077	0.000444459281037	0.000213990067404	0.00170638694159	0.00328436485955
a46	0.00156353518003	0.831031922316	0.155972402619	0.00117353134403	0.000197921995346	0.000214618871135	0.00229988458053	0.00754622475318
a18	0.00445183026001	0.800995357439	0.14020730754	0.00218065404801	0.00142160833512	0.00177501189704	0.0129890858602	0.0359791702511
a31	0.0538816175867	0.670145035813	0.187019695847	0.010004872716	0.00227593427837	0.00361389666568	0.0199257322867	0.0531332067504
a13	0.0936986258622	0.452453771938	0.266265851949	0.016627988572	0.0180350375928	0.0218713170219	0.0539507910956	0.0770966022501
a31	0.210805801954	0.230888783979	0.26897776065	0.0447412821907	0.0273566845309	0.0386639633406	0.0801122083652	0.09845349275
a46	0.252123797318	0.131562905993	0.16107756555	0.0588716740636	0.0572518735103	0.0865003811135	0.141287147455	0.111324652917
a31	0.133386560106	0.0730152899977	0.0967125971833	0.0900288780212	0.0870416745034	0.139478763704	0.212582499152	0.167753750972
</S>	0.097653651553	0.0644716099989	0.0650207785916	0.136008389011	0.0800874172517	0.143517616852	0.212028339576	0.201212210486
