 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.772057205	0.161166655	0.0374505085	0.011179632435	0.0066788587	0.00263535426	0.0045326547	0.0042991118
a27	0.528513425	0.150720317	0.0204000898333	0.00639939810167	0.0086273247	0.00140255072667	0.0185673287	0.265369538133
a8	0.389365645	0.141728677667	0.0266432412778	0.0164154840339	0.0228709189	0.000988560565557	0.0345621609	0.367425277378
a28	0.354371599667	0.270075982556	0.119860873759	0.0360271040113	0.0277205916333	0.00297125894519	0.0444283006333	0.144544283793
a31	0.322301397889	0.282383417519	0.189602254586	0.0369688530038	0.0371664105444	0.0041147981484	0.0382685112111	0.0891943662643
a24	0.30328422663	0.326341129173	0.132397066529	0.0267388326679	0.0775360901815	0.00317929291613	0.0292823424037	0.101241060421
a31	0.20209666621	0.438060299724	0.110365253843	0.026691855556	0.0974268350605	0.00240156172204	0.0365330788012	0.086424516807
a10	0.154733136403	0.302248886575	0.121238422948	0.0415132181853	0.196799466687	0.00150907149068	0.0424637069337	0.139494125602
a20	0.0671927664677	0.421766992192	0.0892439736493	0.0397563223951	0.202823451129	0.00120131171689	0.0346223013112	0.143392893867
a31	0.0701389174892	0.556445120731	0.143353982216	0.072431135465	0.0911140926097	0.000759193692297	0.0157440395704	0.0500135454223
a39	0.126023524496	0.533130813577	0.173469988739	0.0863644984883	0.0564256468699	0.00116315293077	0.0064221322568	0.0170002790008
a31	0.152519138165	0.598447054526	0.159795350913	0.0504411881628	0.0272186539566	0.00146440661026	0.00314414125227	0.00697009576027
a18	0.233060576055	0.521260641509	0.164565903638	0.0432844760543	0.0207948216522	0.00507337400342	0.00701931365076	0.00494093362009
a31	0.276261575352	0.433986920503	0.132044771213	0.0484233920181	0.0359478185507	0.0292729356678	0.0149607945503	0.02910182854
a17	0.224985961784	0.320728330168	0.136819480404	0.075541306006	0.0683725461836	0.0610707652226	0.0568752015168	0.0556064178467
a31	0.166089075595	0.164520430056	0.152323643468	0.0786476003353	0.0679209463945	0.157311205074	0.123464223839	0.0897228609489
a8	0.116370823532	0.108503020019	0.151998061156	0.0893192284451	0.0792769197982	0.198629163691	0.15233511128	0.103567636983
</S>	0.125748916766	0.115339555009	0.142093295578	0.113213114223	0.109588064899	0.155005514846	0.15370858564	0.0853029234915
