 	non	ci	dimentichiamo	mai	</S>
a31	0.81105637	0.082829302	0.102312875	0.00276638776	0.001035037206
a20	0.764544036667	0.037642513	0.175687715	0.0130028138533	0.009122914402
a31	0.773668625556	0.0158552821333	0.183587855	0.0151992153511	0.0116890321007
a11	0.902373405185	0.0079082645111	0.0788636166667	0.00585630600703	0.0049984222669
a20	0.824981698395	0.0038953902037	0.165497607222	0.00272072222568	0.00290458468897
a31	0.595147929465	0.0263424151012	0.352546345741	0.0180402398086	0.00792308156299
a11	0.471244619822	0.0348621784337	0.457094085247	0.0238386084029	0.0129605241877
a31	0.342312389941	0.0609198462112	0.534285925082	0.0389485942676	0.0235332333959
a18	0.153763481647	0.0706016987371	0.705729758361	0.0440515832559	0.0258534904653
a42	0.107794808882	0.037091019579	0.648960692787	0.0773031809186	0.128850309488
a31	0.161265796294	0.082437823193	0.367758924262	0.154843846973	0.233693593163
a18	0.156662682098	0.155317361064	0.291853304754	0.168224345658	0.227942311054
a31	0.088712676366	0.184881030355	0.258952834918	0.190666698553	0.276786773685
a39	0.0650470277887	0.272785246785	0.213851654973	0.185424159518	0.262891931228
a31	0.0541638849962	0.302727948928	0.197097291658	0.189067073173	0.256943810409
a20	0.0421729540654	0.345936409643	0.168244480553	0.185333725724	0.25831242347
a39	0.0659659046885	0.327881253214	0.218063036851	0.150977313241	0.237112501157
a31	0.0606931982295	0.158360963071	0.213387182284	0.209708744414	0.357849920386
a14	0.0725771094098	0.190278893024	0.160421294095	0.218262131471	0.358460563462
a46	0.12888729647	0.251972131008	0.186957031365	0.18266381049	0.249519701154
a20	0.16694099549	0.199133697003	0.222288220455	0.183272053497	0.228365007051
a31	0.139847275163	0.124863140001	0.207294093485	0.202104964499	0.325890525684
</S>	0.103728017581	0.0789469365005	0.171459246743	0.22328101725	0.422584792842
