 	li	vestono	i	genitori	</S>
a31	0.45907668073	0.533094485	0.00720446762	0.000613088475	1.121741575e-05
a46	0.321564564063	0.508638601333	0.168067430707	0.00160977484167	0.000119636225583
a18	0.591585271354	0.172456201378	0.232727648569	0.00276176944722	0.000469155245194
a35	0.838355423785	0.058575338426	0.0977007081897	0.00318603608241	0.0021825457284
a15	0.900181207928	0.0218486355087	0.0446387350632	0.0092420023608	0.0240894397761
a39	0.799768455976	0.0102193899696	0.0520135603544	0.0179855087869	0.120013071592
a31	0.745410125325	0.00530116665653	0.0862220001181	0.017304999929	0.145761673197
a11	0.753316328442	0.00447461208551	0.0945139700394	0.0144694743097	0.133225590399
a20	0.584701476147	0.0211150393618	0.138482220013	0.0594806141032	0.196220640133
a31	0.475657115382	0.0647741964539	0.219632163338	0.0757828730344	0.164153659044
a39	0.595452808461	0.066515078818	0.176362771113	0.0652065426781	0.096462855348
a20	0.587504809487	0.0442547722727	0.0965359737043	0.175614374226	0.0960901284493
a46	0.407084439829	0.0534594767576	0.0892161312348	0.349828308075	0.100411672816
a31	0.25469984661	0.0966110755859	0.230242907078	0.316554057692	0.101892135939
a15	0.28422794887	0.103744406862	0.266214943026	0.252593370897	0.093219362313
a24	0.42300912629	0.067118972954	0.133552518342	0.302334010299	0.073985417771
a20	0.39585867543	0.061970093318	0.0996978594473	0.3491625501	0.0933108809237
a31	0.25362837181	0.0808010794393	0.147230409816	0.3333214167	0.185018770308
a13	0.195973623937	0.0919292114798	0.164022123272	0.3483351389	0.199739943436
a46	0.190997001312	0.0887644638266	0.119762211091	0.474194779633	0.126281564479
a14	0.202230840437	0.0856375412755	0.103690343697	0.501067726544	0.107373562826
a20	0.227378490146	0.0803161670918	0.0945320312323	0.490386125515	0.107387228942
a31	0.172459068382	0.0883667490306	0.117883987077	0.392250835172	0.229039402981
</S>	0.128491976691	0.0947900295153	0.141189118538	0.284020782586	0.351508126491
