 	il	lenzuolo	vuole	lavato	</S>
a31	0.88997098	0.049364364	0.05905077304	0.001437880635	0.0001759914425
a7	0.562620551667	0.241443996667	0.194338454347	0.001382448625	0.0002145505275
a31	0.272605055556	0.484710282222	0.241866544782	0.000645343208333	0.000172771905833
a0	0.190674403185	0.641413690741	0.167025308261	0.000568894012778	0.000317664585278
a17	0.268074739062	0.61922924358	0.10671531342	0.00508747862759	0.000893183461759
a13	0.278427772687	0.356298420527	0.110369741807	0.139848396543	0.115055658521
a31	0.0980994565623	0.171963399509	0.232772497269	0.291938628848	0.205226009507
a17	0.0654346135208	0.124946457836	0.30353838909	0.348141989616	0.157938544502
a8	0.109413166507	0.103215300612	0.294714196363	0.380748846539	0.111908512834
a31	0.156916655502	0.0865588955373	0.300292348788	0.281990545513	0.174241577611
a24	0.194263065167	0.0774198105124	0.232146336263	0.296820728504	0.199350059204
a46	0.182172958389	0.0917862535041	0.137429473421	0.463380142835	0.125231166401
a24	0.21805572613	0.101897777835	0.104572072474	0.482669447612	0.0928049888003
a37	0.248162592043	0.103985337612	0.088984639158	0.478933325871	0.0799341496001
a31	0.262983990681	0.132858654204	0.110993578053	0.373586631957	0.119577199867
</S>	0.316991945341	0.160260577102	0.132107449027	0.236404885978	0.154235184933
