 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.714538185	0.185301755	0.02241899725	0.00330430038	0.001965283065	0.0682451188	0.00422636272
a31	0.670689418333	0.169248153	0.0617068080833	0.00344607062667	0.00349856462167	0.0870013796	0.00440960960667
a37	0.497085600111	0.104212642333	0.179556596028	0.0155515751422	0.00571663387389	0.194342769867	0.00353416843556
a31	0.215003380704	0.209071990778	0.314589485343	0.0224766673807	0.00619170895796	0.225577113289	0.00708961401185
a13	0.125966576901	0.307867723593	0.279184978448	0.0167602631269	0.00379685961932	0.256261977763	0.0101616073373
a31	0.0622295416337	0.276908521198	0.294597409483	0.0134930603756	0.00187858800644	0.342933872588	0.00795903544577
a43	0.0340004562112	0.437914730399	0.268247553161	0.00790634469187	0.000934658982147	0.246448084196	0.00454822031526
a31	0.0175067365037	0.4552724868	0.192360971054	0.00709713113062	0.000600340320716	0.322755348065	0.00440704447175
a20	0.0133411892679	0.490828728933	0.168825730351	0.00724093261021	0.000757626120239	0.315335067022	0.00367080929058
a31	0.00986257252263	0.753155476311	0.0859639247837	0.0066061579034	0.000794837946746	0.141809146674	0.00180796583019
a11	0.00684754727421	0.842188505437	0.0588548595946	0.0103387121011	0.000860943122249	0.0794655647247	0.00144393501006
a31	0.0062227758914	0.884907681812	0.0402414998649	0.0111292620337	0.00169993400742	0.0545459174082	0.00125292620335
a30	0.00775124343047	0.889374273937	0.0310505232883	0.0110990993446	0.00271181970247	0.0548255324694	0.00318743620112
a31	0.00792564583682	0.926291014646	0.0186724630961	0.00973283191487	0.00224594446749	0.0312686520231	0.00386340139037
a42	0.143974245972	0.766874371549	0.0421072213654	0.0163942434383	0.0090755259225	0.0166000288744	0.00497436425346
a20	0.196149789991	0.59525391385	0.0574941027885	0.0241434784794	0.0301793793075	0.0423123299581	0.0544669907512
a31	0.0782527046637	0.445151984617	0.0393989902628	0.0203172081598	0.0931000531025	0.141478003319	0.182301023584
a20	0.181888104888	0.290854708206	0.0427648237543	0.0278920457199	0.108853411034	0.157959456773	0.189787445528
</S>	0.315795677444	0.306032254103	0.0494495293771	0.0362607053599	0.075098135517	0.101040936886	0.116322764264
