 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.043204115	0.222468328	0.050705987	0.024841598	0.0569220005	0.092034622	0.06958814535	0.044188336	0.0495577785	0.0791399465	0.264236995	0.00311216765
a20	0.0183688125833	0.129745273667	0.0425648533433	0.0189488267277	0.0529116687667	0.050831246	0.0275001960167	0.0867695426667	0.1228321985	0.0753688881667	0.371310478333	0.00284801949333
a37	0.0760336184444	0.0856724135557	0.0151518345244	0.0063900262069	0.0191478768222	0.0289529706667	0.0154171203389	0.103647050889	0.180367596167	0.172961891056	0.294812172778	0.00144541360778
a24	0.123666802815	0.0999228611852	0.00673514144147	0.00222517209897	0.0085590699074	0.0489811115556	0.018250727113	0.0605451746297	0.135228858722	0.239321277019	0.252968200926	0.00359557603593
a31	0.074944590605	0.0904888530617	0.00560999901382	0.00431907149299	0.0101712573025	0.0758713655185	0.0322656617043	0.0930089625432	0.137159569574	0.285236025673	0.186721948642	0.00420265777864
a39	0.0505163498683	0.0651837970206	0.00470624207127	0.005142023511	0.0101732199008	0.0564349570728	0.0286020410014	0.0998595975144	0.134350246525	0.248370900224	0.294535987881	0.00212460969288
a31	0.0526331656228	0.0524649956735	0.00308289659042	0.00368080075033	0.0086691659336	0.108340769258	0.0378382841005	0.121157192505	0.109375285508	0.159110641741	0.34209259596	0.00155422826429
a24	0.0494921465409	0.0442226305578	0.00242881844347	0.00352015418344	0.00781535354453	0.142309374086	0.0770758927002	0.136012970835	0.130817095169	0.141662837247	0.251778398653	0.0128643541214
a31	0.0531532751803	0.0432772041859	0.00127994222782	0.00190230976115	0.00295635769484	0.0892606890287	0.0862961755667	0.111417710278	0.112996669056	0.105421415749	0.375173612884	0.0168646428405
a28	0.0379851813934	0.0464694167286	0.00147880844261	0.00124402788705	0.00278575034495	0.0832381830096	0.0630877251889	0.109698123426	0.066942500352	0.0771978009163	0.492197584295	0.0176749247468
