 	è	che	è	entrato	da	qui	</S>
a31	0.078078041	0.69180635	0.0267466365	0.1675742905	0.014832209	0.0126327085	0.00832973835
a7	0.0420108527	0.85120815	0.0118822807333	0.0646126045333	0.00989670079	0.0123094331667	0.00807997285
a18	0.0319125359333	0.882283183333	0.0149888578111	0.0228258713111	0.01607941472	0.0226129030556	0.00929720468333
a31	0.0312570923111	0.782256327778	0.0196334522704	0.0123299092037	0.0517886255733	0.0788678056852	0.0238667392278
a46	0.0383372011037	0.675475175926	0.0788150137568	0.0118377474012	0.0526179000911	0.0956308185617	0.0472860990759
a31	0.100336373701	0.665780825309	0.0960406574856	0.00953872313373	0.023151833597	0.0562820028539	0.0488695740253
a39	0.1074696959	0.666504528436	0.0510967203952	0.0510861170446	0.0188209398657	0.036495106618	0.0685268923418
a28	0.0747146266333	0.494293592812	0.0766264884651	0.116560885682	0.0442821466219	0.0699935245393	0.123528724114
a31	0.162733318878	0.317599150937	0.110821389488	0.102410737894	0.0698050755406	0.0989070581798	0.137723298038
</S>	0.246639659439	0.275707010468	0.120732029744	0.066785712947	0.0709988477703	0.0902757240899	0.128861069019
