 	io	non	ho	cosa	da	mangiare	</S>
a31	0.462078838	0.199189847	0.125065015	0.0256009905	0.0091803883	0.1774454574	0.00143941153
a37	0.244778738	0.332433929	0.109059484767	0.0253935815	0.00802365033167	0.278520169133	0.00179043234333
a31	0.361603392667	0.347942383	0.0424857033557	0.0256808568333	0.00269198976956	0.217145339711	0.00245032361444
a18	0.404263050889	0.296530234333	0.0213304411186	0.0262192288111	0.000934795087187	0.24812279657	0.00259944313815
a31	0.441254136963	0.270947444778	0.0150730727062	0.018896502137	0.000337198441896	0.25208487119	0.00140678147938
a11	0.543123992321	0.259124591593	0.0118088948021	0.0151873651123	0.000228709096799	0.16968783273	0.000838612103127
a37	0.580258710774	0.267648510531	0.00667520883403	0.00624324509743	0.000193171351933	0.137502554243	0.00147858111104
a15	0.716905293591	0.207817570177	0.00827022111134	0.00252380022581	0.000111441186978	0.0625847444143	0.00178692686035
a39	0.56717445453	0.238227753392	0.0349844675371	0.0188534622753	0.00239989941899	0.0731477644714	0.0652121925768
a31	0.250135926177	0.205983317964	0.0481228528457	0.0576522194251	0.00390629403966	0.295165118157	0.139034247526
a39	0.300819850059	0.137396879488	0.0366588586152	0.0633026481417	0.00781925624655	0.346198261052	0.107804225175
a20	0.429075216686	0.207355966496	0.0657109135384	0.0642342010472	0.0173675350822	0.157351506351	0.058904652725
a24	0.370395928895	0.254550878832	0.116457987846	0.101466390349	0.0200509273607	0.0866918197837	0.0503860939083
a31	0.236448161298	0.248989109611	0.129973149282	0.0946912234497	0.0231215787869	0.131350759928	0.135426035969
a46	0.183959065433	0.215971323204	0.121709016427	0.0853806978166	0.0559290742623	0.171670739976	0.16538008799
a31	0.172353187478	0.259350487735	0.107754962142	0.0762703259389	0.0872264647541	0.159715819992	0.13732878533
a3	0.139305578159	0.270922439245	0.107149744047	0.076792165313	0.105668018251	0.160418709997	0.13974339511
a31	0.118581539486	0.193169196415	0.095987916349	0.0824359311043	0.158000199417	0.193290333332	0.158534925037
</S>	0.061705289893	0.170760238207	0.0722436606745	0.0607396045522	0.195630349709	0.236184586666	0.202736302519
