 	sono	stato	sempre	poveretti	</S>
a20	0.17276792535	0.31905819796	0.0897245498	0.4163349975	0.00211435885
a4	0.0585258008267	0.10644348126	0.0948915326	0.738871475833	0.00126772141667
a31	0.0198179159989	0.0354936378353	0.2498121402	0.694160098611	0.000716182905557
a38	0.00672940279963	0.0118402366455	0.402024760067	0.57882842287	0.000577138748519
a31	0.00234396432988	0.00437332716653	0.508426086689	0.481475400957	0.00338117302951
a7	0.000865319723293	0.00188504291018	0.445462099896	0.547435276986	0.0043521959665
a31	0.000334461681764	0.000633319691393	0.166076870299	0.831230975662	0.0017243290655
a21	0.000611704297921	0.000232067791464	0.0864342260997	0.911701751887	0.00102023932183
a20	0.00415134049931	0.00352189959149	0.127365205367	0.861721860629	0.00323971162061
a8	0.00487664144644	0.00461302204216	0.161299615122	0.82510942021	0.00410134807354
a31	0.00182825988881	0.00221221445905	0.140476331707	0.85023403007	0.00524922322451
a33	0.0022591300896	0.00150569666302	0.144172073902	0.835117933357	0.0169452147415
a20	0.0317419736965	0.00264855946434	0.176194274634	0.700583157786	0.0888320702472
a31	0.0403600334188	0.00313173112145	0.168141408211	0.679319532595	0.109047276749
a7	0.0979914299929	0.00826060134048	0.119825482737	0.675056144198	0.0988663089163
a31	0.119459214998	0.0104600515802	0.116403340912	0.630110881399	0.123566527972
a11	0.241630979999	0.0228115503267	0.110341586971	0.5124472038	0.112768698991
a31	0.352143696666	0.0325139551089	0.094802683657	0.350168301267	0.170371377664
a13	0.323768928889	0.064388705703	0.112067422552	0.288790150422	0.210984815888
a18	0.389163382963	0.0965622065677	0.119706277517	0.219126486807	0.175441691963
a31	0.493943894321	0.0759034058559	0.099353145839	0.182772200602	0.148027367321
</S>	0.57254039716	0.0617780564279	0.0843914829195	0.145257392801	0.13603264366
