 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.834307105	0.05369154	0.0217425865	0.0087490757	0.0056444200005	0.00410440765	0.070294794	0.001466059135
a31	0.568499320333	0.037372795	0.0197173351667	0.00823374903333	0.00189036509817	0.00576364255	0.354446188	0.00407661981167
a39	0.215026466111	0.016222522	0.0181070241222	0.00990276467778	0.000636588533857	0.00852323635	0.726724329333	0.00485706293722
a21	0.12422107937	0.051325136	0.0152289861074	0.0115960345593	0.000552882348086	0.01333429095	0.780943826444	0.00279772784574
a31	0.0870887507567	0.0607235697667	0.0317455710358	0.0713982701864	0.000537801788362	0.02797345565	0.718969358815	0.00156320284858
a37	0.0638245178856	0.0590438476889	0.0570924736786	0.108324066729	0.000284810311787	0.03080947055	0.679387519605	0.00123329444953
a31	0.0749852109619	0.070711700563	0.0643305305595	0.320637102243	0.000727839247262	0.0194733781833	0.448103939202	0.00103027156651
a41	0.0754607519873	0.0925149748543	0.0624415878532	0.388216080748	0.000932916035754	0.0181247413944	0.360494379067	0.0018145329055
a10	0.0680301329958	0.0930036632848	0.107067044284	0.308447093583	0.00153473213192	0.0258549551315	0.392644229689	0.00341815483517
a31	0.0509653226653	0.0416985924283	0.101253906761	0.539914731194	0.00168091716731	0.0295960723772	0.23231748823	0.00257303131839
a46	0.0488191568884	0.0433385171428	0.0505533519203	0.476342177065	0.0021263156791	0.0214804599591	0.352126237743	0.00521382487946
a20	0.195005542296	0.138267025714	0.0806417916401	0.188989377688	0.0029702704597	0.015237902153	0.371798681581	0.00708938245982
a13	0.287265290765	0.213587251905	0.170765507213	0.154593227896	0.0024008348199	0.0166476087177	0.148580116194	0.00616012481994
a31	0.161155789588	0.140624137635	0.182755572404	0.236222879299	0.00281357590663	0.0253199859059	0.224370425398	0.0267376322733
a39	0.230808235863	0.0875044262117	0.114639572468	0.221352959766	0.00600116083554	0.027262024302	0.276975011799	0.0354566217578
a16	0.291854321954	0.157312542071	0.112848752489	0.196100719922	0.0144161386118	0.034040227434	0.161637927933	0.0317893789193
a13	0.181266370651	0.204769924024	0.13931135083	0.214151753307	0.0164134298706	0.0753039038113	0.090082111311	0.0787011583064
a31	0.10316554955	0.135915122008	0.10410999561	0.161138022769	0.0109027740902	0.0910612546038	0.246939218437	0.146768052769
a37	0.133466779183	0.100300504669	0.07558291387	0.106042775923	0.0259161854967	0.0815290515346	0.329373206146	0.147788578923
a31	0.147689714728	0.117954758223	0.0731586946233	0.0727944933077	0.0485221841656	0.0710842238449	0.264065588715	0.204730354308
a8	0.115941319909	0.115286612741	0.0765431215411	0.0661205357692	0.114658550389	0.105966001282	0.202886441572	0.202597436103
</S>	0.147757434954	0.12115907137	0.0918168657706	0.0801897078846	0.174802095195	0.156401090641	0.111596008786	0.116277745052
