 	non	ti	dimentichiamo	mai	</S>
a8	0.841271995	0.1420101975	0.0165460525	9.60796575e-05	7.5680125e-05
a31	0.733170645	0.209909755833	0.0567813308333	3.93011505e-05	9.89720803333e-05
a20	0.534320898333	0.376433851944	0.0884466552778	0.000281190823167	0.000517415588778
a31	0.323351119444	0.510874203981	0.162590460093	0.000630943397722	0.00255326949626
a13	0.221529061481	0.61007715466	0.164576873364	0.000938838222574	0.00287808548875
a31	0.125804381494	0.80333261822	0.0689778131213	0.000823553400858	0.00106161575425
a13	0.153335223165	0.805520889407	0.0400944297071	0.000451115113619	0.000598259619417
a1	0.179816327722	0.746490079802	0.0724315532357	0.00034274229454	0.000919249806472
a31	0.0953712569073	0.516380029934	0.385090311079	0.000574716701513	0.00258365853549
a41	0.0443749366358	0.230704799978	0.72077700036	0.00105582706717	0.00308740701183
a15	0.0326660498786	0.208662006659	0.747114666787	0.00531372715572	0.00624358473728
a13	0.0539694276262	0.34499422222	0.501672335596	0.0338484257186	0.0655156589124
a31	0.115943575875	0.40554068074	0.229944165199	0.0853452719062	0.163226336304
a11	0.171411925292	0.344920090247	0.198378415066	0.106936063969	0.178353515435
a31	0.169103848431	0.282538106749	0.169557090022	0.18617586799	0.192625118478
a46	0.163410266144	0.221177288916	0.151255358341	0.245242595997	0.218914519493
a31	0.134434096381	0.182784772972	0.14615529478	0.307139231999	0.229486603164
a46	0.118682909794	0.156911190991	0.11482420026	0.351416564	0.258165137721
a31	0.103321833931	0.169718333664	0.113545216753	0.366609408	0.24680523924
</S>	0.0632257279655	0.183726986832	0.0953214283765	0.425039684	0.23268621962
