 	non	aveva	cosa	a	fare	</S>
a31	0.5174926825	0.0435265725	0.4311864488	0.00105630445	0.004048384725	0.00268951677
a18	0.5098711825	0.0415835960133	0.433278788033	0.00139970098333	0.006852122575	0.00701455875667
a24	0.820243880833	0.0139049995268	0.146984380498	0.00138813304111	0.00726124165833	0.0102173817522
a20	0.891073980278	0.00489017367127	0.050938162886	0.0205638418937	0.0230065896861	0.0095272759174
a31	0.788981160093	0.00189699216442	0.0231860406287	0.106797758965	0.0678229332287	0.0113151209725
a18	0.692155486698	0.000929285008807	0.0129765391429	0.129068451988	0.125450161076	0.0394200609908
a31	0.532393282233	0.0017456725696	0.062281178981	0.122584002996	0.187408173692	0.0935876523303
a17	0.529526780744	0.00627411725653	0.0839098269937	0.111421966665	0.164129424564	0.10473786411
a20	0.560951493581	0.0713601460855	0.0669733409979	0.097324844555	0.118589881521	0.0848002747033
a31	0.40101723786	0.0941491670285	0.180027334999	0.095492371185	0.12698779384	0.102326064901
</S>	0.36175822893	0.0555185760143	0.2772279975	0.0586441350925	0.12465480692	0.122196232451
