 	ancora	non	mi	sono	vestito	</S>
a8	0.93644562	0.0506026875	0.0122551125	0.0004047737635	6.1115047e-05	0.0002308022665
a31	0.900074773333	0.0808705925	0.0184271098333	0.000140580970833	4.59941716667e-05	0.0004410914055
a10	0.585487664778	0.351211920833	0.0600573686111	0.000242721980944	0.00170388443189	0.00129652213517
a31	0.488584815259	0.420212932611	0.0868344862037	0.000328206246981	0.0023180687973	0.00172151881172
a18	0.47983523842	0.434570123204	0.0815972820679	0.000479732852327	0.0014005995191	0.00211705997057
a31	0.35728312614	0.486044497735	0.153153390689	0.000501681569109	0.00106420662303	0.00195310526686
a20	0.387384508713	0.439422255912	0.167924301563	0.000390912108036	0.000797589157677	0.00408041269895
a31	0.416452369571	0.484172968637	0.093425278521	0.000340010318012	0.000704065985892	0.00490528212298
a13	0.492245089857	0.369706119546	0.127659839507	0.00238478525467	0.0024230283953	0.00558113193099
a35	0.468722463286	0.271338219849	0.204321716502	0.0215180539516	0.0186365476984	0.0154630063103
a39	0.355140021095	0.253160646616	0.169982158834	0.109658794651	0.0629279402328	0.0491304404368
a46	0.240511033698	0.244142032205	0.0987396029447	0.213731308217	0.128101080078	0.0747749454789
a31	0.222780824566	0.185337257402	0.0988567443149	0.224926296072	0.184319426693	0.083779480493
a20	0.207977951522	0.146183895801	0.102211078105	0.229939538691	0.225769625564	0.0879179481643
a31	0.175916697174	0.166880451934	0.0825842827017	0.267395102897	0.192303403521	0.114920060721
a39	0.157306615725	0.173391280645	0.0880078992339	0.275569067632	0.18472484284	0.121000273574
a31	0.110154161908	0.147980820215	0.0758061217446	0.331483112544	0.17954465428	0.155031107858
</S>	0.073133075954	0.142705275108	0.0501808613723	0.389989741272	0.12814760714	0.215843418929
