 	Marika	è	che	si	sposa	domani	</S>
a27	0.67777575	0.08159245165	0.089548733	0.12943479	0.0116154245	0.0084453557695	0.00158751425
a37	0.769502083333	0.03018903015	0.0353849691333	0.134652213333	0.0257809371667	0.00296649261617	0.00152432035
a31	0.512275387778	0.0106034895033	0.0144731418444	0.403363481111	0.0554313903889	0.00114321709706	0.00270989598333
a11	0.233280149259	0.00373680079777	0.0114300036148	0.673322527037	0.075046645463	0.000398481595687	0.00278535506111
a31	0.288998823086	0.00147965814259	0.0231066765383	0.599753532346	0.0756958171543	0.000581552350229	0.010383904087
a37	0.272719231029	0.000904545534197	0.0254003868461	0.536543134115	0.150853291051	0.000715082750076	0.0128643174423
a31	0.238200210343	0.000710851598066	0.0129739419487	0.530881138038	0.212306387017	0.000328005481692	0.0045994592361
a6	0.523837626781	0.000842408166022	0.0083265399829	0.331668098013	0.133443820006	0.000157679235564	0.00172383934403
a20	0.811167108927	0.000712252206007	0.0051905327593	0.129862476004	0.0514351482353	0.000189070945188	0.00144345190468
a31	0.817068589642	0.000417333669336	0.00189976628477	0.103076996668	0.0712400533118	0.0013781183384	0.00491913850156
a20	0.801920249881	0.000801101539779	0.00203243719492	0.105487688889	0.0797600877706	0.0033494340128	0.00664897770052
a31	0.607410366627	0.00245014554659	0.00956941323164	0.285383516296	0.0502197482569	0.0161383419043	0.0288284727668
a0	0.382540805542	0.0185248141822	0.0311529030772	0.347139096765	0.059596266419	0.0935871299681	0.0674589975889
a20	0.423790175181	0.0452890110607	0.0678965720257	0.156935184922	0.067751793473	0.150566373323	0.0877708991963
a31	0.306693572394	0.0845830920202	0.215733474009	0.079931447974	0.0733945661577	0.127864937774	0.111798919732
</S>	0.169904647197	0.11186951601	0.341733397005	0.057042786487	0.0752359105788	0.113672253887	0.130541519866
