 	voglio	che	Maria	viene	domani	</S>
a33	0.82465463	0.131874255	0.024793682	0.002447446165	0.0155885756198	0.000641420255
a31	0.659440343333	0.141591531667	0.192090054667	0.000891511238333	0.0052041696538	0.000782420298333
a11	0.395305924444	0.207744947222	0.383691984889	0.0106282124861	0.00179198653527	0.000836938276111
a31	0.264720914815	0.237332909074	0.478269544963	0.015007968562	0.00077160999509	0.00389703023537
a18	0.150663784938	0.210877079691	0.534785121654	0.0975288705873	0.00071078776503	0.00543435354512
a31	0.101056944979	0.17334134123	0.594651260551	0.127581378529	0.000576704583343	0.00279241071504
a42	0.171823758326	0.233158761743	0.526101580184	0.0551245681763	0.00497428862278	0.00881707097168
a37	0.158798050442	0.247532707248	0.430047473395	0.0540311097254	0.0114809308743	0.0981097439906
a31	0.071108466814	0.107294097883	0.345866054465	0.259645103242	0.0254940229581	0.19059229133
a20	0.118348061271	0.0642383614277	0.156972696822	0.325221754414	0.0854890783194	0.24973008711
a31	0.133372004424	0.0514753099426	0.118185997607	0.184145628138	0.108261472773	0.404559615703
a8	0.0838620741413	0.0386123577809	0.103694845869	0.186161999379	0.217486024258	0.370182721901
</S>	0.0897340850707	0.0480480413904	0.0782937179345	0.202403649689	0.351754532129	0.229766005951
