 	non	aveva	dove	aveva	per	stare	</S>
a7	0.56515799	0.1442015205	0.0205076115	0.00687222505	0.25092628483	0.000537854735	0.011796461435
a31	0.2434958954	0.139209215833	0.0430372005	0.00674254358333	0.524812314943	0.00376033387833	0.038942471145
a29	0.354123720533	0.0502455098443	0.0649485001667	0.00271573225111	0.467241302314	0.00516540839278	0.0555597770483
a19	0.716434690178	0.0178167279814	0.0499605725889	0.000985865543703	0.177109295771	0.00253357096426	0.0351592232161
a46	0.635862093393	0.0272182831271	0.0231451763963	0.000769118217901	0.088652946257	0.153456384055	0.0708959619387
a31	0.287034350798	0.030264025309	0.0689152951321	0.000675755852634	0.0775430120857	0.373440901352	0.162126617313
a38	0.162594333266	0.011505287203	0.081660005244	0.000302156697545	0.0508416800286	0.478987723784	0.214108769104
a31	0.121905496755	0.00592659666767	0.0852675652813	0.000497039832515	0.0234193186762	0.547886694595	0.215097273035
a20	0.274064157918	0.0175115716559	0.0923168437604	0.00438013751084	0.0305009555587	0.412792859532	0.168433457678
a31	0.330833835973	0.0287873362186	0.20117725992	0.0236045845036	0.0380205041862	0.191516544511	0.186059899226
a0	0.207144905324	0.19523739674	0.244979313307	0.0738770475012	0.0243095040621	0.0941899055037	0.160261943675
a31	0.174769125108	0.28667877558	0.146470964436	0.210642129167	0.0619578750207	0.0381531768346	0.0813279901583
a46	0.163867955036	0.321176015193	0.122051233145	0.246063656389	0.0724230681402	0.0195339122782	0.0548841729861
a18	0.220973205012	0.408562878398	0.0944763080483	0.176773475463	0.0351619588467	0.0385921497594	0.0254600605954
</S>	0.231470082506	0.385024849199	0.0921113320242	0.174197322732	0.0318272039233	0.0629398148797	0.0224294477977
