 	da	da	un	famoso	poeta	</S>
a31	0.248184948	0.22955249405	0.461368553	0.00226701435	0.0574633142	0.00116367525
a37	0.0885339660667	0.0775104360783	0.672808027667	0.00490720248333	0.154986914733	0.00125345498333
a31	0.0322474574222	0.0260772406211	0.680599209222	0.00725379116111	0.252635101578	0.00118719592778
a28	0.0130392228741	0.00892730284203	0.483655359741	0.0102168457204	0.483188940526	0.000972323942593
a31	0.00766610969137	0.00338682148234	0.384016143247	0.0132726299068	0.590574060175	0.00108422178086
a20	0.00886925256379	0.00163760692745	0.325574584749	0.0105477948356	0.652201366725	0.00116939259362
a13	0.0091600600546	0.00080123498915	0.120783085916	0.0112083211452	0.854205922242	0.00384139936454
a39	0.0101555918849	0.00240773004305	0.080087185972	0.0559876650484	0.775126407414	0.0762354307882
a31	0.00798416475063	0.00281541152945	0.058595112344	0.0655161087495	0.765555389138	0.0995338279294
a35	0.0255472993725	0.0679226043582	0.039498614468	0.0359925749832	0.779466683046	0.0515722303098
a31	0.0321884790908	0.0904088197861	0.0358432638227	0.0499585399944	0.548820527682	0.242780370103
a17	0.0453383356636	0.172347044929	0.0460751002742	0.0758455849981	0.352168199227	0.308225715368
a31	0.0734638838879	0.213550792976	0.0683827780914	0.243443593333	0.214454356409	0.186704560456
</S>	0.0735268949439	0.128788233488	0.0666646810457	0.396353646667	0.142083678205	0.192582845228
