 	la	pasta	vuole	sale	</S>
a31	0.358785034	0.50743511	0.115785675	0.01777812115	0.00021599248
a15	0.142893694333	0.638023936667	0.184512835	0.0343460003833	0.0002235112
a31	0.141366518444	0.587833538889	0.225591581667	0.0447345951278	0.00047381275
a13	0.143787757815	0.56532461963	0.187336658556	0.103016786709	0.00053421896
a31	0.121983670938	0.634863886543	0.116325140852	0.126336032236	0.000491269266667
a6	0.134198738313	0.655466475514	0.0725892969507	0.137252177412	0.000493278768889
a31	0.116366997438	0.726619205171	0.0299966609836	0.126459933804	0.000557184166296
a46	0.110569749146	0.684030421724	0.0165526233279	0.188028625935	0.000818598205432
a31	0.0864531097153	0.636328273908	0.0123356590093	0.220882380312	0.0440005880018
a46	0.0642921199051	0.478349015303	0.0079961011031	0.390892488437	0.0584702776673
a20	0.0674281933017	0.248904822434	0.0270580815677	0.622713916146	0.0338949825558
</S>	0.0852075616509	0.229018621217	0.0474067957839	0.600436088073	0.0379309337779
