 	lo	posso	finire	di	fare	</S>
a20	0.922867685	0.0241535975	0.04167691	0.005150309975	0.00170689555	0.004444640045
a31	0.613146138033	0.3324310325	0.0464360133333	0.00177857112067	0.00145951135	0.00474878894833
a46	0.388584409044	0.429591469533	0.103843931111	0.00147273805256	0.05696603235	0.0195414469161
a31	0.318480268348	0.152726562211	0.40483726037	0.00175532288419	0.08632619945	0.0358743943054
a41	0.436208188116	0.0600245686603	0.432714410623	0.00110293757473	0.04213361205	0.0278163101018
a18	0.798827706039	0.0200455219338	0.147527579241	0.000856786838243	0.0186348329167	0.0141076243673
a7	0.879905512013	0.00669946676827	0.080075869947	0.000913898246081	0.0185905883056	0.0138147207891
a41	0.654478594004	0.00237043190942	0.086580051649	0.0176812153487	0.106231991435	0.13265774293
a31	0.550557521335	0.000986964536473	0.0671586865497	0.0256241467829	0.137078330478	0.218594360977
a0	0.576316153778	0.00711573975882	0.141219901517	0.0262649839276	0.103523126826	0.145560062659
a31	0.395391321259	0.0144850212529	0.185103127172	0.0627376286425	0.156839068942	0.185443776553
a39	0.27596623042	0.0470335390843	0.162237425724	0.109360531214	0.203495719647	0.201906558851
a46	0.22247792014	0.0878714996948	0.177319761908	0.186241583738	0.218190943216	0.10789831695
</S>	0.19018082507	0.0970182748474	0.164052565954	0.243438611869	0.222205761608	0.083103969475
