 	lo	posso	finire	di	scrivere	</S>
a20	0.76406338	0.117731878	0.110868596842	0.002660374042	0.0003543438147	0.0043213710202
a31	0.495030493333	0.368941669333	0.128372351614	0.00270718040067	0.000376400188233	0.0045718797734
a39	0.543007727778	0.389682049378	0.0619162362047	0.00258710052022	0.000170712556078	0.00263613929113
a24	0.843278825926	0.129963181765	0.0222868904816	0.00255050434674	0.000119475842026	0.00180105955038
a18	0.846203375309	0.0437019091937	0.00972897537387	0.0236645366222	0.044968468374	0.0317326950368
a24	0.61061029177	0.0150312531646	0.0179334649246	0.0438535922074	0.185273756125	0.127297623012
a31	0.407733463923	0.0051191169372	0.0220064846415	0.0359848420691	0.308683118708	0.220472937671
a20	0.323418824641	0.0028992120614	0.0662237045472	0.0248254723564	0.322748966236	0.25988380589
a31	0.228128508214	0.00239656503713	0.0823486798491	0.0175263644521	0.292212415412	0.37738748863
a1	0.225217646071	0.0151981102957	0.131179671616	0.026777401484	0.250291935137	0.35133526621
a31	0.18526597169	0.0246264990986	0.151363149872	0.0759373304947	0.207199825046	0.355607245403
</S>	0.094847600345	0.0204394300493	0.089007663936	0.113954535247	0.189377487523	0.492373302702
