 	può	che	sono	ancora	svegli	</S>
a31	0.46241535	0.334486565	0.02628391545	0.1378714495	0.034747449	0.0041951944
a7	0.249036739333	0.359635945	0.00918673207	0.352382223167	0.0239372315333	0.00582107813333
a31	0.090739510611	0.479272648333	0.00420596624333	0.409494531056	0.0106078345111	0.00567948224444
a7	0.0362469117037	0.480636142778	0.00273528164778	0.471792700352	0.00462306913703	0.00396586841481
a31	0.0170690714346	0.450250440926	0.00159548994926	0.525537383451	0.00218137984568	0.00336623493827
a37	0.0148400046782	0.437887806975	0.00245741168309	0.513497627817	0.0220538475819	0.00926336264609
a31	0.0197109872261	0.405924142325	0.00427195436103	0.514720442606	0.030645252194	0.024727256882
a39	0.0791555380754	0.408763074108	0.00765889165368	0.437967487535	0.0249559050647	0.0414990856273
a31	0.0926085696585	0.214933861036	0.00717933055123	0.314684448178	0.113966495022	0.256627291876
a20	0.135396093519	0.161037883345	0.0125562251837	0.205868468393	0.165094105007	0.320047220625
a31	0.156590033173	0.150634070782	0.0165028327279	0.271541719464	0.166080411669	0.238650936875
a46	0.0872936597243	0.0982396532607	0.049003443576	0.247836483155	0.291197397223	0.226429398958
a8	0.111052899908	0.0935080644202	0.0950517005253	0.170422351052	0.389793912408	0.140171088319
a46	0.164275166636	0.0763856314734	0.108119974842	0.169953730351	0.336315660803	0.144949844773
a8	0.183637935545	0.0799259904911	0.128030951614	0.199330820117	0.249880556934	0.159193764924
a31	0.129928621848	0.108334223497	0.205589223871	0.261167896706	0.164338454978	0.130641608308
a20	0.125395770616	0.112808477832	0.235410054624	0.259298008902	0.141363654326	0.125724046103
</S>	0.166236560308	0.095838088916	0.203349367312	0.209931959451	0.176848847163	0.147795153051
