 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.383048284	0.10344547	0.174163707	0.0277069805	0.0216547365	0.01807476294	0.269605696	0.0023003711
a39	0.228079650667	0.279499616667	0.153873207833	0.0365128668333	0.0196398779421	0.00616092908833	0.273310590333	0.0029232265
a41	0.338314230222	0.373027265556	0.0569207796777	0.0241313678111	0.00655174340747	0.00218947667111	0.197034731778	0.00183033773333
a39	0.302411670074	0.185250297519	0.0200067372592	0.00893760335703	0.00219452647716	0.0012628539837	0.478126587259	0.00180971897778
a20	0.120005931025	0.0760708798397	0.0075491963864	0.00319643390568	0.00075214560572	0.00115813699457	0.788066795753	0.00320049905926
a0	0.0489838711417	0.0403518922799	0.0037278995288	0.00129031847856	0.00029070948524	0.00096295709819	0.894494345251	0.00989800435309
a31	0.0186614563272	0.0190627926033	0.0019197154316	0.00069769968952	0.00012455615198	0.00072941113273	0.94601444175	0.0127899221177
a13	0.0369478149224	0.0352800007111	0.00440575466587	0.00168999281651	0.000386871414227	0.000843813977577	0.895845603917	0.0246001407059
a17	0.0912081749741	0.14507661557	0.0300266013886	0.0259045066055	0.0159570173714	0.0156759228592	0.613943451306	0.0622077182353
a31	0.0802467770914	0.15341820379	0.0360817473629	0.0456650708685	0.0209893892705	0.0223656696197	0.359985517102	0.281247619412
a3	0.0925347177971	0.145633073197	0.0327997676876	0.0527251956228	0.0222545465702	0.0308098518732	0.244632042367	0.378610799804
a46	0.185910592599	0.206167357732	0.0539863908959	0.0627740208743	0.0561569688567	0.0882761906244	0.146490820789	0.200237659935
</S>	0.228915206299	0.198637478866	0.0623068254479	0.0624547339371	0.0785790994283	0.129384100312	0.118945205395	0.120777344968
