 	ho	finito	di	scrivere	</S>
a38	0.66707512	0.33207699165	0.000403205517	6.6923135e-05	0.000377794635
a31	0.636362786667	0.361250448883	0.000900702139	6.44080533333e-05	0.001421663245
a15	0.786972178889	0.206718461294	0.00411799067967	4.76614341111e-05	0.002143689415
a18	0.567796836296	0.425980670431	0.00482219199322	4.1237215037e-05	0.00135906336833
a31	0.242926736765	0.754449523477	0.00191471625774	4.08742433457e-05	0.000668157819443
a37	0.154636460255	0.839532541159	0.00293816911258	0.00126790477378	0.00162496327315
a31	0.185371386752	0.807730800386	0.00323564673753	0.00170406689793	0.00195810237105
a0	0.188454432251	0.727946353462	0.00251903841251	0.0342320103393	0.0468481457037
a31	0.237756224084	0.621371051154	0.0050904391375	0.0488755384464	0.0869067599012
a18	0.239829531361	0.408035675051	0.0530708250458	0.185518389815	0.1135455913
a31	0.115888135787	0.170814421684	0.0714388816819	0.262779871272	0.379078690433
a39	0.0763978672623	0.0921635625613	0.171298867227	0.187919835091	0.472219833478
a20	0.0793964657541	0.0796379708538	0.232337859076	0.341940801697	0.266686864493
a31	0.063043100918	0.0599845729513	0.148557453025	0.442997667232	0.285417171498
a8	0.087807769306	0.0841678403171	0.209159597675	0.315537269077	0.303327497166
a20	0.116212886435	0.101552365106	0.214240014225	0.362929936359	0.205064785722
a31	0.159021162145	0.0702333990353	0.118577316408	0.43820133212	0.213966778574
</S>	0.206995096072	0.0539898880176	0.095612593204	0.38839189606	0.255010524287
