 	vuole	vuole	mangiato	caldo	</S>
a37	0.64902915	0.207534181	0.14225510355	0.000987207615	0.000194369555
a31	0.408041383333	0.326636280333	0.26483617785	0.000337070192767	0.000149100141667
a41	0.272383417778	0.369937360111	0.357444542617	0.000114564438156	0.000120131630556
a31	0.425201229259	0.273445550704	0.301082464206	3.99205696187e-05	0.000230860016852
a11	0.699507343086	0.162899847568	0.137333751802	1.55618746396e-05	0.000243550957617
a20	0.798787934362	0.138516889189	0.054850314334	0.00220020744888	0.00564472102121
a31	0.643955551454	0.133222716396	0.130932938111	0.00450027594963	0.0873885430071
a18	0.453228170485	0.200955398799	0.19185057937	0.0184002901165	0.135565567669
a31	0.313981342495	0.165028739733	0.10883849279	0.0220189427722	0.39013249589
a20	0.160739206498	0.101503220044	0.0610315372633	0.163631770324	0.513094275297
a21	0.118920626499	0.104401638681	0.0635516790878	0.427318823441	0.285807205099
</S>	0.0897577397495	0.0911098673405	0.0617296295439	0.53922159172	0.218181137549
