 	che	consuma	poco	benzina	</S>
a31	0.2899951515	0.212231965	0.467220435	0.0296413631	0.00091111125
a41	0.373120684833	0.172973448333	0.442598938	0.01050014911	0.000806852943333
a31	0.701896761611	0.134921656111	0.158959368	0.00362712748	0.000595139541111
a28	0.872349287204	0.0642756115037	0.0611911878433	0.00154283734667	0.000641058987037
a24	0.895479295735	0.0550250719679	0.0240702897911	0.00808132320222	0.0173440272023
a31	0.778761465245	0.0796550793226	0.0632380242637	0.0219547464007	0.0563907477341
a11	0.481544198415	0.211141103108	0.190194218088	0.0401218538002	0.0769986779114
a31	0.217100476138	0.245118741036	0.192087041029	0.0506199752667	0.29507377597
a46	0.117127204379	0.271251333679	0.19636229201	0.0596481517556	0.355610995323
a31	0.0442403795263	0.28660700456	0.237756964003	0.0678761672519	0.363519468441
</S>	0.0236994383631	0.18359534228	0.195703242002	0.066392933626	0.53060903422
