 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a31	0.35384909	0.066237193	0.0462183395	0.044858364715	0.014715719475	0.0031166323325	0.289661217	0.175290455	0.00083754045	0.00521546723
a37	0.147449424333	0.0313999923333	0.0369841061667	0.0151313735817	0.004952101325	0.00105007115717	0.414733029	0.339704581667	0.00168348675	0.00691184307667
a31	0.062222189111	0.0153104836778	0.0328644443222	0.00517863301803	0.00167203011367	0.000361830034823	0.456909833	0.419356840556	0.00160818662667	0.00451555602556
a20	0.0348520583703	0.0167666494593	0.0979655170407	0.00239269349681	0.000648026576557	0.000160008246041	0.418409911	0.422857900185	0.00224683325222	0.00370042217519
a31	0.0667468414568	0.0371030418198	0.208196959014	0.00169630103227	0.000311392748852	0.00011212870868	0.262208493667	0.415162540062	0.00422292241741	0.0042393965584
a13	0.0795026691523	0.21988718594	0.249848669671	0.00152580867742	0.000725779222951	0.000464828086227	0.155950814556	0.284356436687	0.00337845532247	0.0043593480528
a31	0.0555322330508	0.27833258398	0.207134863224	0.00173716679247	0.000863894445317	0.000583013925409	0.196810991519	0.248170938896	0.00639570062416	0.00443857128427
a20	0.100810249017	0.263486099993	0.178162821075	0.00878835549749	0.00181658481944	0.00323115913847	0.203627535173	0.223629109632	0.00742987872805	0.00901814582809
a17	0.131198209672	0.268136556664	0.161989907025	0.0123952610325	0.00263403533981	0.00451585184616	0.0970021230577	0.305916389877	0.00290915326268	0.0133024809427
a20	0.106332929891	0.149312875555	0.125651735675	0.0263041802108	0.00938470507994	0.00784299774872	0.0719146476859	0.342143949959	0.0346453962542	0.126466586648
a31	0.059666343697	0.0827849294183	0.105910285225	0.0352252794036	0.0122471284266	0.0162685615829	0.055569290562	0.300632376653	0.0990184587514	0.232677325549
a20	0.0588396749657	0.0848682973728	0.101268675075	0.0399851574679	0.0703171855422	0.0416055901943	0.037313962854	0.292988525551	0.100056276917	0.17275661185
a31	0.0610726113219	0.107783214124	0.201306178358	0.126442587489	0.108422490181	0.0593185643981	0.0312419542847	0.132315529184	0.066062604639	0.10603424395
a3	0.051687856774	0.0917490450413	0.218556526119	0.16217914583	0.163098801727	0.086607000466	0.0290034440949	0.058201628728	0.0543057115463	0.08461085465
a8	0.0800676389247	0.10849766368	0.143777875373	0.114083865277	0.242934530576	0.121282263489	0.036866000365	0.031435673576	0.0447165115154	0.0763380282167
</S>	0.0917657194623	0.12207981684	0.131569057687	0.103402212638	0.243682000288	0.124522231745	0.0401274426825	0.024521015288	0.0433566947577	0.0749738791083
