 	vengono	vestiti	dai	genitori	</S>
a31	0.124748495	0.0912976535	0.72341442	0.059821083	0.00071830812
a46	0.1131969106	0.0978032925	0.71588504	0.0722698056667	0.000844936616667
a18	0.0383009066433	0.0508181966	0.853569946667	0.0561982578889	0.00111272548222
a31	0.0127791627951	0.0194420452333	0.929476082222	0.0373185392963	0.000984266874073
a11	0.0060650173357	0.0681587136778	0.790297534074	0.131613656432	0.00386518317136
a31	0.00384217976023	0.0845847951593	0.747523674691	0.159017850711	0.00503153315712
a39	0.00680069056841	0.0739599456531	0.70782965823	0.20556912547	0.00584057215237
a31	0.00901242738947	0.091237438551	0.633191706077	0.24165962849	0.0248987627175
a35	0.0746881096632	0.127903236184	0.593942602026	0.16777753283	0.0356884859058
a31	0.0976004748877	0.154788832061	0.565088537342	0.13837008961	0.0441520303019
a18	0.186564663296	0.11018879402	0.570145379114	0.0881499185367	0.044951171434
a0	0.258867247765	0.0787593846733	0.546683413038	0.0898361361789	0.0258537621447
a31	0.135728346255	0.0487158572244	0.724260971013	0.0759430130596	0.0153517613816
a37	0.060630439085	0.0266609504081	0.840828023671	0.0639005920199	0.00797996279387
a20	0.0501327853617	0.0276751758027	0.722550921224	0.18578651734	0.0138546482646
a31	0.0418813267872	0.0554414519342	0.620982577075	0.23919920578	0.0424955014215
a41	0.0322796282624	0.0638092006447	0.697921292358	0.162843028593	0.0431468852738
a20	0.0787467760875	0.0716153702149	0.577800724119	0.221050519531	0.0507866498913
a31	0.0973716243625	0.144655250072	0.31361682804	0.28727814651	0.157078173297
a20	0.0913435571208	0.169774973357	0.29827517268	0.272326738837	0.168279548766
a39	0.139617825707	0.156634981119	0.318690740893	0.276181389612	0.108875037255
a46	0.186777941902	0.179152073706	0.244873660298	0.264983783204	0.124212502418
a41	0.206434207301	0.190419491235	0.218838676766	0.244796597735	0.139510984139
</S>	0.207563878651	0.189960500617	0.210273488383	0.243822013868	0.14838007707
