 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.79576098	0.0320285389	0.00771514818	0.007650393525	0.00205100409	0.044554447675	0.10874412393	0.00149542281925
a46	0.66507156	0.1583727383	0.00761603853333	0.007859064495	0.00326520396333	0.045259399025	0.11101415531	0.00154186403975
a39	0.427405868667	0.359973599433	0.00357417118444	0.0263918796517	0.0169245700878	0.0321493858083	0.116659922437	0.0169206347466
a31	0.452236651556	0.302667336144	0.00219378355748	0.0324054398572	0.0232343113626	0.0370555606028	0.128203323146	0.0220036134939
a20	0.463399048852	0.424140095048	0.000754858968493	0.0112976846924	0.0114988566875	0.0245294743009	0.056959229382	0.0074207266863
a31	0.164179275284	0.461536934349	0.000299471261164	0.00804380266413	0.0625793104625	0.049776201867	0.249047909127	0.00453706483877
a15	0.057612846328	0.48377371745	0.000129782958721	0.00684980785471	0.0793480383875	0.0570296809557	0.311665861809	0.00359025037959
a11	0.0246094580093	0.750594755817	0.000313370392907	0.0118444935849	0.0322079230292	0.0378948073186	0.140788386036	0.00174678735986
a31	0.0117595231274	0.530156355272	0.000433807914302	0.0262433508616	0.0657126830097	0.0414646157729	0.322636965345	0.00159268215329
a46	0.00447870803347	0.222651551757	0.000656658234767	0.0240501596205	0.0739070173366	0.0870428652576	0.586028078448	0.00118494365776
a31	0.00216697582782	0.142390357252	0.000958007711589	0.0283166078735	0.0533070387789	0.113781425086	0.657762372816	0.00131715745925
a46	0.00128755925927	0.0965626717507	0.00211920640386	0.0287496639578	0.0459665099263	0.179704228362	0.644231224272	0.00137887885975
a31	0.00109005393976	0.0968006899169	0.00276098453462	0.0294530636526	0.0524976203088	0.235750452787	0.580195008091	0.00145210225992
a15	0.00754469246659	0.118500019972	0.0210231822449	0.0385171932175	0.0617077554363	0.236963527596	0.51230232603	0.00344128988664
a31	0.00956779815553	0.081475205324	0.0277373602483	0.0414182800725	0.0701856104788	0.254376495865	0.510059255343	0.00518000429555
a20	0.0205809463852	0.0747007437747	0.0667998695828	0.0550649180242	0.0809771434929	0.247154328622	0.447681608448	0.00704045943185
a18	0.0264262321951	0.0942730745916	0.136720866528	0.0699358526747	0.070949007831	0.248369002874	0.344989982816	0.00833596481062
a46	0.0136445286317	0.0944218715305	0.122709670176	0.0629654915582	0.0643352169437	0.293045367625	0.337701074272	0.0111767472702
a31	0.00851915137723	0.0987961538435	0.0628823290587	0.0832050911861	0.0770459699812	0.271420959208	0.346054204757	0.0520761190901
a15	0.0133309797924	0.125519887948	0.0593646340196	0.105484223729	0.101373931994	0.224723176403	0.306547168252	0.0636559968634
a31	0.0149166092641	0.110176759983	0.0618613483399	0.109248781243	0.108959562665	0.259389375468	0.286962619417	0.0484849294545
a37	0.014310182088	0.112504640661	0.0563522481133	0.108485435081	0.108878277555	0.280729605156	0.274726099806	0.0440134818182
a35	0.028299401696	0.145215413554	0.0732487810378	0.083574525027	0.093183627185	0.324077701719	0.219625869935	0.0327746832727
a31	0.027294688232	0.111102024518	0.0676045936793	0.117583203676	0.106628753728	0.282308620573	0.207342759978	0.0801353850909
a46	0.0233522004107	0.103547084839	0.0626648145598	0.126351237892	0.110859189243	0.272166206858	0.208919416659	0.0921398793636
a31	0.0243260641369	0.0944487539463	0.0664838148533	0.111454952631	0.0937586144143	0.304390235619	0.236431698886	0.0687058741212
a11	0.0241828880456	0.0953156036488	0.0682463669511	0.107572080877	0.0882528348048	0.311489921873	0.245133589629	0.0598066910404
a31	0.0246347610152	0.0951073168829	0.073874434317	0.101925443626	0.0844114016016	0.316070007291	0.246245356543	0.0577312533468
a46	0.0246889140051	0.0952807512943	0.0754678481057	0.100132202875	0.0834737672005	0.317140669097	0.246616102181	0.0571997287823
a20	0.052538539335	0.127446823765	0.0876670860352	0.0908000239583	0.0901451977335	0.300645263032	0.189349237394	0.0614078172608
</S>	0.0756272246675	0.125162091882	0.103901448018	0.0991232839792	0.0993179068667	0.252568841516	0.163718723697	0.0805804736304
