 	devo	pulire	l	albero	</S>
a39	0.4303015365	0.09793214	0.0986924325	0.3724294416	0.00064441528
a31	0.166083252167	0.0913942233333	0.125099330833	0.595658833867	0.0217643262933
a35	0.0717079637223	0.0985501477778	0.230356970278	0.570485947956	0.0288989679644
a31	0.0580484252408	0.169090309259	0.391349386759	0.366094725985	0.0154171838548
a20	0.0618049140803	0.318195883086	0.366391805586	0.242895068662	0.0107123575449
a31	0.0425212870268	0.379772057695	0.323356415195	0.249179602887	0.00517066144163
a37	0.0279905283423	0.304887499232	0.243694449065	0.420072380962	0.00335516088721
a1	0.0279052371141	0.307868073077	0.156218273688	0.506566793654	0.00144160633574
a20	0.0662599073714	0.350740824359	0.147587462563	0.416193947885	0.0192178290786
a31	0.0633373126571	0.241450881453	0.125491525521	0.542423599295	0.0272966493595
a39	0.027199006419	0.104542231151	0.0937092111737	0.760183619765	0.0143658997865
a10	0.0312071998063	0.180190087717	0.0570517463912	0.672578183255	0.0589727735955
a29	0.0927119089354	0.256415515906	0.0545100281304	0.470200211085	0.126162351199
a46	0.133654946312	0.150341662302	0.0379722837101	0.552821430362	0.1252096804
a31	0.100763757437	0.185063647767	0.0449855829034	0.516201816787	0.152985203467
a20	0.124848591146	0.208577995922	0.0648943496345	0.428228245596	0.173450837822
a13	0.216667197049	0.113172268641	0.0601086398782	0.470225438532	0.139826449274
a20	0.261622945683	0.0786514382137	0.0440597952927	0.472964956177	0.142700853091
a31	0.252846398561	0.109742144738	0.0439128024309	0.457974538726	0.13552411103
a11	0.272443602854	0.144302368246	0.077632737477	0.376156932909	0.129464380343
a17	0.328788524285	0.143637082749	0.121351165826	0.270409464303	0.135813806781
a20	0.436371264762	0.132189807583	0.115356228609	0.200341341434	0.115741387594
</S>	0.514148632381	0.114953603791	0.0926202693045	0.179403900717	0.098873611797
