 	io	non	ho	niente	da	mangiare	</S>
a8	0.54102018	0.0813494325	0.02510959645	0.317673505	0.00062403672	0.0323179525	0.0019053199
a31	0.315938217233	0.0351070487067	0.00925742124333	0.28214136	0.000395346253333	0.3554487325	0.00171187363333
a8	0.121411394644	0.0152570077756	0.00320731419111	0.366426245	0.000247476126444	0.492321804167	0.00112875846778
a20	0.091996036548	0.0152662069252	0.00144036998037	0.399535509333	0.000196805450815	0.490125348056	0.00143970057926
a31	0.0812764121827	0.0157404876417	0.00578880859346	0.289893457444	0.000335414916938	0.602398029352	0.00456733065975
a14	0.0487482567276	0.0138602483806	0.00706356989782	0.275717085815	0.000393527432313	0.649479209784	0.00473803923658
a31	0.153182738243	0.0203525772935	0.0169382086659	0.168928785272	0.000619307104104	0.637602789928	0.00237560109553
a13	0.185751503414	0.0205408804312	0.020159849112	0.202071161757	0.000874690268035	0.568797829976	0.00180413986518
a37	0.192976305138	0.0453895578104	0.008836109594	0.191530510586	0.00322588395601	0.554533409992	0.00350824312173
a10	0.196365131046	0.0564097546035	0.00556750626467	0.158638376862	0.00506073598534	0.572202559997	0.00575592780724
a20	0.227596239682	0.0357069178678	0.00306763538822	0.265177712287	0.00680481799511	0.456560339999	0.00508630553575
a7	0.329592313227	0.0875866449559	0.00615857102941	0.361481084096	0.0257048773317	0.179611313666	0.00986514534525
a18	0.216208927409	0.0997876783186	0.0080309321098	0.560832841365	0.0297274741106	0.072672617222	0.0127394771151
a44	0.089484483803	0.0421959307729	0.00509826110327	0.797314717122	0.0136681423702	0.0414384804073	0.010799974705
</S>	0.0577425794015	0.0249804723865	0.00394579650163	0.851661183561	0.0102316726851	0.0398283887036	0.0116099343525
