 	il	muro	vuole	uno	specchio	</S>
a23	0.92233163	0.032498649	0.042623925	0.000332736995	0.0017599462085	0.00045310779
a20	0.929806463333	0.0188366223333	0.0440955728333	0.003945482395	0.00236887927517	0.00094692693
a31	0.631055196978	0.342802790111	0.0176406874444	0.0051081824095	0.00256061980312	0.000832427909067
a24	0.296129254859	0.450161704037	0.249182056481	0.002653444481	0.0008587895701	0.00101465480209
a31	0.37813253162	0.215993865346	0.39808536216	0.00267121099367	0.0003577852277	0.0047591969007
a13	0.42449086054	0.135454771282	0.42785558072	0.00634040409789	0.000216446037233	0.0056419406669
a39	0.547126236847	0.047396366494	0.375179523573	0.0203038786993	0.00198061542708	0.00801341075563
a20	0.697172745616	0.0171935835647	0.154203533191	0.0362172272331	0.026049859909	0.0691630942519
a31	0.574491315205	0.0159673713549	0.200679186397	0.038328216411	0.048711875303	0.121822074751
a24	0.471537648402	0.025885895785	0.226874358799	0.059392759137	0.055529115101	0.160780251584
a8	0.411747682801	0.024101646095	0.185352136266	0.0755824897123	0.0682802650337	0.234935767195
a31	0.384330944267	0.0292307195317	0.169395682089	0.0681778615708	0.0684721640112	0.280392595732
a20	0.371361474756	0.0437914398439	0.120487329363	0.0913597038569	0.146238240337	0.226761785244
a31	0.273074551585	0.0831201666146	0.109598298454	0.143957771286	0.212710150112	0.177539021748
a29	0.166118960528	0.104481868872	0.0955291994847	0.170195590429	0.303406466704	0.160267867249
a31	0.083795391176	0.113228799624	0.0826212931616	0.198949783476	0.352546475568	0.168858252416
a8	0.0526714080587	0.117402333208	0.0729306983872	0.210640241159	0.381173701856	0.165181627472
a20	0.0746751146862	0.094400935736	0.0752690901291	0.171566170386	0.474095087285	0.109993599157
</S>	0.0900752403431	0.090389024868	0.0835000050645	0.153792530193	0.479377753643	0.102865444578
