 	questo	muro	vuole	uno	specchio	</S>
a31	0.274128223525	0.717623055	0.0079434228	0.00011898191	4.24718335e-05	0.0001438740625
a24	0.147504240192	0.571758898333	0.276543232267	0.00370513215333	8.21453335e-05	0.000406408955833
a31	0.296568546731	0.195374323678	0.502255500756	0.00511854621778	9.15391095333e-05	0.000591575205278
a41	0.61958796891	0.065712958054	0.312305266585	0.00198711818926	3.32056127778e-05	0.000373468905093
a39	0.864717276303	0.021946867165	0.112321845862	0.000789371059753	2.03015448259e-05	0.000204324096698
a43	0.949851858768	0.00732737188832	0.042299028054	0.000373830303251	1.62663761086e-05	0.000131634920566
a24	0.979189686256	0.00245030963376	0.0159420424513	0.00147784153775	7.60943372029e-05	0.000864052950189
a37	0.983086462085	0.000866524264587	0.00943299315043	0.00414425857925	0.000320952235734	0.0021488271834
a20	0.968769854028	0.000448965798196	0.0122075133835	0.0126308477264	0.00107747972524	0.0048653087278
a41	0.969690894676	0.000272078616065	0.0109656076278	0.0132034750321	0.00112603338841	0.00474185763927
a18	0.935723241559	0.000483051875355	0.0264029530426	0.024256605134	0.00226057637614	0.0108735409431
a31	0.874992913853	0.00155472439179	0.0591029960142	0.0447040160447	0.00449128475871	0.015154081981
a11	0.906441771284	0.0016019533306	0.0481100027514	0.0321139616816	0.0037780110529	0.00795431606033
a31	0.845698423761	0.0035191589102	0.0548478783305	0.0743682502272	0.0136002902843	0.00796603575344
a29	0.78389080792	0.0059123963034	0.0613992151102	0.0955406984091	0.0254875784281	0.0277693615845
a7	0.838125135973	0.0100023901011	0.0367396740367	0.0493245444697	0.0288220901427	0.0369861911948
a31	0.758957731991	0.012199776367	0.0538894480122	0.102372808157	0.0437943870476	0.0287858380649
a37	0.64204068733	0.0193046864557	0.0637326960041	0.133957172719	0.0749954003492	0.0659693580216
a31	0.45359117911	0.0249064588186	0.0622465253347	0.188811260906	0.142759050116	0.127685532674
a20	0.24103840637	0.0402392009395	0.0750478834449	0.231672873635	0.207394286705	0.204607344225
</S>	0.190340733185	0.0591756754697	0.0811807342225	0.188581691818	0.223045618353	0.257675547112
