 	se	vieni	a	casa	ogni	sabato	</S>
a23	0.6264639	0.17016259	0.129361474785	0.0372643985	0.004494639525	0.001315613225	0.030937349
a31	0.498939713333	0.23697685	0.043622437735	0.177684492833	0.001858331105	0.000938747058333	0.0399794373333
a11	0.266007244444	0.46123965	0.0164707633617	0.227492940944	0.00128259878167	0.000794289986111	0.0267125645444
a21	0.255524258148	0.546488473333	0.0462352689539	0.135370508315	0.00318802592722	0.000994692128704	0.0121987956815
a31	0.220064557716	0.311336388778	0.0591095496513	0.399512137438	0.00363983283241	0.000976691397901	0.00536081899383
a20	0.180436260905	0.207259153926	0.0686612065504	0.532500279146	0.0066387253008	0.0011002078543	0.00340413213128
a31	0.257900540302	0.216178301309	0.154493972183	0.360096473049	0.00770600426693	0.00113523933577	0.00248942912043
a10	0.204287812767	0.353317567103	0.149593384061	0.256899417683	0.00722252725564	0.00619163366292	0.0224876230168
a31	0.186136920256	0.515800732368	0.12188595802	0.128153170394	0.00874373655188	0.00863232368764	0.0306471456723
a21	0.166018434752	0.536174787456	0.142684166007	0.112777091298	0.018775870984	0.00977613769588	0.0137935042241
a11	0.0712028082507	0.601626729152	0.126063984002	0.132457150433	0.0392360406613	0.0186524558986	0.0107607807414
a3	0.0454986570836	0.630620676384	0.102351286667	0.103401110144	0.0517408145538	0.0325289519662	0.0338584419138
a33	0.0428142646945	0.601493892128	0.0857771822223	0.095018410048	0.0605364301846	0.0493951389887	0.0649646339713
</S>	0.0476044973473	0.576282496064	0.0863833611111	0.093167030024	0.0657498050923	0.0569494394944	0.0738633069856
