 	stava	ancora	cucinando	</S>
a8	0.90211825	0.0853624235	0.01235933721	0.0001599845502
a46	0.905452763333	0.0812681176	0.0131041423367	0.0001750286974
a24	0.636423307111	0.108573958967	0.247660779379	0.00734201231313
a37	0.230406704037	0.172708472989	0.58550393646	0.0113808909377
a20	0.0919618072123	0.16507757433	0.729796822153	0.0131637928126
a31	0.158085062604	0.303268791443	0.526539746051	0.0121063999942
a37	0.192068152868	0.425335510481	0.376473354017	0.00612300405473
a31	0.107288036289	0.440599116827	0.447546691339	0.00456616958491
a20	0.072780375763	0.391693398942	0.532496937113	0.00302929686164
a31	0.043127733921	0.319543232981	0.634995899038	0.00233315923721
a6	0.0625375996403	0.268037380994	0.666787253013	0.0026377638624
a31	0.0986357232134	0.277886446998	0.585909977671	0.0375678422208
a20	0.289462891071	0.271683548999	0.36724913589	0.0716044494069
a46	0.370375530357	0.149610416333	0.361668061963	0.118346001802
a31	0.212953428119	0.181374545444	0.436971570654	0.168700423934
</S>	0.15184699106	0.252851947722	0.422814010327	0.172487016967
